,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x
1265,2021,49.14,5,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1266,2021,49.14,8,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1267,2021,49.14,9,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1268,2021,49.14,10,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1269,2021,49.14,13,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1270,2021,49.14,14,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1271,2021,49.14,15,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1272,2021,49.14,16,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1273,2021,49.14,17,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1274,2021,49.14,20,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1275,2021,49.14,21,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1276,2021,49.14,23,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1277,2021,49.14,24,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1278,2021,49.14,25,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1279,2021,49.14,26,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1280,2021,49.14,28,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1281,2021,49.14,31,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1282,2021,49.14,32,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1283,2021,49.14,33,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1284,2021,49.14,37,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1285,2021,50.75,7,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동
1286,2021,58.97,15,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1287,2021,58.97,18,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1288,2021,58.97,21,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1289,2021,58.97,22,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1290,2021,58.97,23,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1291,2021,58.97,25,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1292,2021,58.97,27,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1293,2021,58.97,32,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동
1294,2021,61.19,4,580,2,건우까사미2차,41111,수원시 장안구,파장동
1295,2021,61.24,4,580,2,건우까사미2차,41111,수원시 장안구,파장동
1296,2021,62.33,6,580,2,건우까사미2차,41111,수원시 장안구,파장동
1297,2021,62.33,12,580,2,건우까사미2차,41111,수원시 장안구,파장동
1298,2021,62.33,13,580,2,건우까사미2차,41111,수원시 장안구,파장동
1299,2021,74.81,2,102,29,창룡오피스텔,41117,수원시 영통구,매탄동
1300,2021,74.81,3,102,29,창룡오피스텔,41117,수원시 영통구,매탄동
1301,2021,74.81,4,102,29,창룡오피스텔,41117,수원시 영통구,매탄동
1302,2021,74.81,5,102,29,창룡오피스텔,41117,수원시 영통구,매탄동
1303,2021,77.09,2,77,10,스타빌,41115,수원시 팔달구,매산로3가
1304,2021,77.09,3,77,10,스타빌,41115,수원시 팔달구,매산로3가
1305,2022,23.23,4,433,0,가온팰리스,41113,수원시 권선구,서둔동
1306,2022,23.23,6,433,0,가온팰리스,41113,수원시 권선구,서둔동
1307,2022,27.1,7,1016,15,LH청년나래가,41113,수원시 권선구,권선동
1308,2022,28.08,10,1016,15,LH청년나래가,41113,수원시 권선구,권선동
1309,2022,29.36,2,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1310,2022,29.36,4,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1311,2022,29.36,5,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1312,2022,29.36,6,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1313,2022,29.36,7,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1314,2022,29.36,8,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1315,2022,29.73,2,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1316,2022,29.73,3,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1317,2022,29.73,4,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1318,2022,29.73,5,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1319,2022,29.73,6,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1320,2022,29.73,7,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1321,2022,29.73,8,1125,2,LH청년나래가,41113,수원시 권선구,금곡동
1322,2022,48.72,8,425,0,수원역 웰리지 더파크,41113,수원시 권선구,서둔동
1323,2022,65.09,6,395,12,(395-12),41111,수원시 장안구,송죽동
1324,2022,65.09,9,395,12,(395-12),41111,수원시 장안구,송죽동
1325,2022,76.19,5,395,12,(395-12),41111,수원시 장안구,송죽동
1326,2022,76.19,8,395,12,(395-12),41111,수원시 장안구,송죽동
1327,2022,84.72,2,216,31,제이빌,41111,수원시 장안구,연무동
1328,2022,84.72,3,216,31,제이빌,41111,수원시 장안구,연무동
1329,2022,84.72,4,216,31,제이빌,41111,수원시 장안구,연무동
1330,2022,84.72,5,216,31,제이빌,41111,수원시 장안구,연무동
1331,2022,84.72,6,216,31,제이빌,41111,수원시 장안구,연무동
1332,2023,53.18,5,1397,1,에이스에비뉴 더퍼스트,41113,수원시 권선구,호매실동
1333,2023,73.87,2,1175,0,라움,41113,수원시 권선구,고색동
