buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,houseType,jibun,landAr,mhouseNm,rgstDate,sggCd,slerGbn,umdNm,지역구명
1991, , , ,"6,200",11,6,2021, , ,46.22,-1,다세대,256-25,27.42,"석천빌라(C,D동)", ,41111, ,연무동,수원시 장안구
1986, , , ,"12,000",23,6,2021, , ,42.36,1,다세대,212-35,31.538,연무빌라(A동), ,41111, ,연무동,수원시 장안구
1991, , , ,"10,200",29,6,2021, , ,44.79,1,다세대,398-3,28.35,청운빌라, ,41111, ,파장동,수원시 장안구
1991, , , ,"9,700",18,6,2021, , ,44.01,3,다세대,358-5,29.34,녹원하이츠빌라2동, ,41111, ,정자동,수원시 장안구
2004, , , ,"19,300",4,6,2021, , ,74.02,2,다세대,444-5,48.125,예영그라제(B동), ,41111, ,조원동,수원시 장안구
2014, , , ,"17,700",14,6,2021, , ,55.76,2,다세대,469-3,35.064,개성하이뷰, ,41111, ,조원동,수원시 장안구
2009, , , ,"14,000",22,6,2021, , ,62.85,2,다세대,456-8,34.8192,운강아트빌, ,41111, ,조원동,수원시 장안구
1988, , , ,"7,200",2,6,2021, , ,49.23,-1,다세대,758-9,47.68,부강주택(4동), ,41111, ,조원동,수원시 장안구
2016, , , ,"23,900",28,6,2021, , ,59.16,5,다세대,76-16,30.1,스마트빌B동, ,41111, ,정자동,수원시 장안구
1982, , , ,"13,000",4,6,2021, , ,55.83,2,연립,442-29,36.06,삼원주택1동, ,41111, ,영화동,수원시 장안구
1989, , , ,"5,200",17,6,2021, , ,35.24,-1,다세대,497-12,24.4907,소망빌라(497-12), ,41111, ,송죽동,수원시 장안구
1991, , , ,"9,000",28,6,2021, , ,35.52,-1,다세대,70-7,23.625,수성빌라, ,41111, ,정자동,수원시 장안구
1986, , , ,"9,600",21,6,2021, , ,35.88,2,다세대,665-8,18.875,영광주택(2동), ,41111, ,조원동,수원시 장안구
1984, , , ,"14,400",24,6,2021, , ,61.77,1,연립,422-15,46.43,삼오빌라, ,41111, ,파장동,수원시 장안구
1992, , , ,"9,200",10,6,2021, , ,40.8,1,다세대,392-28,29.0855,"진주맨션(가,나)", ,41111, ,송죽동,수원시 장안구
1991, , , ,"14,200",1,6,2021, , ,55.18,1,다세대,501-6,31.07,그린맨션(나), ,41111, ,송죽동,수원시 장안구
1982, , , ,"12,000",19,6,2021, , ,49.8,3,연립,70-18,40.6,경희1동, ,41111, ,정자동,수원시 장안구
1990, , , ,"8,800",18,6,2021, , ,35.13,3,다세대,459-20,19.13,"하나타운(뉴골든타운(6,7))", ,41111, ,송죽동,수원시 장안구
2003, , , ,"16,000",18,6,2021, , ,59.86,4,다세대,323-9,34.3,정자아트빌4동, ,41111, ,정자동,수원시 장안구
2009, , , ,"17,400",22,6,2021, , ,56.51,1,다세대,456-46,31.56,삼승그린빌(2차), ,41111, ,조원동,수원시 장안구
1988, , , ,"3,500",24,6,2021, , ,39.61,-1,다세대,108-1,33.75,성원주택(다동), ,41111, ,송죽동,수원시 장안구
1991, , , ,"11,200",2,6,2021, , ,44.36,3,다세대,277-30,28.24,삼보맨션, ,41111, ,송죽동,수원시 장안구
1996, , , ,"18,000",22,6,2021, , ,83.85,2,연립,325-23,57.625,현준맨션5동, ,41111, ,정자동,수원시 장안구
2003, , , ,"12,000",17,6,2021, , ,59.95,-1,다세대,327-11,34.3,정자아트빌1동, ,41111, ,정자동,수원시 장안구
1986, , , ,"15,000",9,6,2021, , ,31.86,2,다세대,212-36,24.09,연무빌라(B동), ,41111, ,연무동,수원시 장안구
1982, , , ,"11,940",24,6,2021, , ,51.6,1,연립,76-10,60.9,대영맨션B동, ,41111, ,정자동,수원시 장안구
1986, , , ,"17,000",17,6,2021, , ,31.86,2,다세대,212-37,23.3399,연무빌라(C동), ,41111, ,연무동,수원시 장안구
2019, , , ,"24,500",24,6,2021, , ,52.9,3,다세대,212-1,38.286,메이드하우스101동, ,41111, ,파장동,수원시 장안구
1988, , , ,"9,900",19,6,2021, , ,35.37,1,다세대,758-10,23.2967,부강주택(5동), ,41111, ,조원동,수원시 장안구
1982, , , ,"13,100",11,6,2021, , ,56.73,2,연립,48-14,43.08,이화, ,41111, ,정자동,수원시 장안구
1978, , , ,"11,300",5,6,2021, , ,53.55,1,연립,7-7,51.61,삼부, ,41111, ,정자동,수원시 장안구
1991, , , ,"9,500",5,6,2021, , ,45.48,2,다세대,399-4,36.241,오룡스카이빌라(399-4), ,41111, ,파장동,수원시 장안구
1992, , , ,"12,500",11,6,2021, , ,44.94,4,다세대,450,29.58,정자맨션, ,41111, ,정자동,수원시 장안구
2016, , , ,"13,000",16,6,2021, , ,33.34,3,다세대,586-24,20.735,나경캐슬(B동), ,41111, ,파장동,수원시 장안구
1984, , , ,"12,500",22,6,2021, , ,54.69,3,연립,212-2,45.79,동산주택, ,41111, ,연무동,수원시 장안구
1991, , , ,"5,500",20,6,2021, , ,44.04,-1,다세대,404-5,23.125,동화하이츠빌라, ,41111, ,파장동,수원시 장안구
1991, , , ,"8,000",7,6,2021, , ,46.82,3,다세대,321-19,17.3,우성빌라(B동), ,41111, ,정자동,수원시 장안구
1988, , , ,"12,000",21,6,2021, , ,41.58,3,다세대,740-8,34.7029,경원빌라(5동), ,41111, ,조원동,수원시 장안구
2003, ,21.09.03,O,"18,000",2,6,2021, , ,77.07,3,다세대,168-47,47.125,화이트하우스, ,41111, ,율전동,수원시 장안구
2003, , , ,"12,500",16,6,2021, , ,59.97,-1,다세대,323-4,43.4966,정자아트빌(3동), ,41111, ,정자동,수원시 장안구
1990, , , ,"10,000",3,6,2021, , ,36.47,2,다세대,8-11,29,광원빌라(11동), ,41111, ,연무동,수원시 장안구
1981, , , ,"7,750",18,6,2021, , ,44.2,3,연립,44-13,32.166,정자, ,41111, ,정자동,수원시 장안구
1991, , , ,"7,600",7,6,2021, , ,46.82,4,다세대,321-19,17.3,우성빌라(B동), ,41111, ,정자동,수원시 장안구
2002, , , ,"9,800",10,6,2021, , ,36.08,4,연립,502-4,19.575,삼성빌라트, ,41111, ,송죽동,수원시 장안구
2014, , , ,"24,000",17,6,2021, , ,66.51,2,다세대,173-1,38.227,라임하우스, ,41111, ,율전동,수원시 장안구
1991, , , ,"14,000",22,6,2021, , ,43.5,4,다세대,402-1,16.3,삼성빌라(402-1), ,41111, ,파장동,수원시 장안구
1983, , , ,"13,000",12,6,2021, , ,59.88,2,연립,79-25,43.36,호남A동, ,41111, ,정자동,수원시 장안구
1991, , , ,"10,700",21,6,2021, , ,35.55,2,다세대,725-16,21.15,대성빌라, ,41111, ,조원동,수원시 장안구
1993, , , ,"10,400",20,6,2021, , ,44.58,1,다세대,61-265,27.07,뉴골든타운(14동), ,41111, ,연무동,수원시 장안구
2018, , , ,"20,500",6,6,2021, , ,44.05,2,다세대,414-22,35.17,성원아트빌B동, ,41111, ,율전동,수원시 장안구
2020, , , ,"22,050",11,6,2021, , ,48.82,2,다세대,395,37.7325,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"20,800",11,6,2021, , ,46.13,2,다세대,395,35.6535,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,100",11,6,2021, , ,48.99,2,다세대,395,37.864,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,300",11,6,2021, , ,48.82,3,다세대,395,37.7325,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"21,050",11,6,2021, , ,46.13,3,다세대,395,35.6535,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,350",11,6,2021, , ,48.99,3,다세대,395,37.864,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,500",11,6,2021, , ,48.82,4,다세대,395,37.7325,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"21,300",11,6,2021, , ,46.13,4,다세대,395,35.6535,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,600",11,6,2021, , ,48.99,4,다세대,395,37.864,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,500",11,6,2021, , ,48.82,5,다세대,395,37.7325,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"21,300",11,6,2021, , ,46.13,5,다세대,395,35.6535,(395-0), ,41111, ,파장동,수원시 장안구
2020, , , ,"22,600",11,6,2021, , ,48.99,5,다세대,395,37.864,(395-0), ,41111, ,파장동,수원시 장안구
2003, , , ,"13,000",3,6,2021, , ,69.82,4,다세대,456-73,33.15,다림빌라(다동), ,41111, ,조원동,수원시 장안구
1991, , , ,"8,900",18,6,2021, , ,40.72,1,다세대,769-1,21.88,영남빌라, ,41111, ,조원동,수원시 장안구
2014, , , ,"15,500",16,6,2021, , ,39.28,4,다세대,445-16,20.31,인정베스트빌B, ,41111, ,영화동,수원시 장안구
2015, , , ,"10,000",9,6,2021, , ,35.14,3,다세대,753-6,28.049,그린나래, ,41111, ,조원동,수원시 장안구
2020, , , ,"23,900",11,6,2021, , ,55.13,2,다세대,396-24,35.354,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"19,300",11,6,2021, , ,42.33,2,다세대,396-24,27.145,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"26,600",11,6,2021, , ,64.21,2,다세대,396-24,41.176,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"24,150",11,6,2021, , ,55.13,3,다세대,396-24,35.354,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"19,450",11,6,2021, , ,42.33,3,다세대,396-24,27.145,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"26,900",11,6,2021, , ,64.21,3,다세대,396-24,41.176,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"30,150",11,6,2021, , ,66.27,4,다세대,396-24,42.498,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"27,050",11,6,2021, , ,63.62,4,다세대,396-24,40.798,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"21,400",11,6,2021, , ,46.03,5,다세대,396-24,29.518,다인파크뷰, ,41111, ,영화동,수원시 장안구
2020, , , ,"25,100",11,6,2021, , ,59,5,다세대,396-24,37.836,다인파크뷰, ,41111, ,영화동,수원시 장안구
1982, , , ,"12,800",17,6,2021, , ,56.73,3,연립,48-14,43.2929,이화, ,41111, ,정자동,수원시 장안구
1993, , , ,"14,000",10,6,2021, , ,57.59,2,다세대,741-12,32.28,교보빌라(4동), ,41111, ,조원동,수원시 장안구
1995, , , ,"9,200",9,6,2021, , ,42.88,1,다세대,386-14,22.2,삼주타운B동, ,41111, ,천천동,수원시 장안구
2016, , , ,"23,700",8,6,2021, , ,60.3,6,다세대,305-9,21.61,송원리치빌, ,41111, ,영화동,수원시 장안구
1991, , , ,"8,000",3,6,2021, , ,37.12,1,다세대,29-4,22.15,덕원빌라, ,41111, ,정자동,수원시 장안구
1988, , , ,"13,350",7,6,2021, , ,41.09,3,다세대,417-18,28.75,영진맨션, ,41111, ,영화동,수원시 장안구
1991, , , ,"10,400",5,6,2021, , ,44.82,3,다세대,160-21,26.5,금성빌라가동, ,41111, ,영화동,수원시 장안구
1991, , , ,"12,000",18,6,2021, , ,42.03,1,다세대,206-6,27.5,영진빌라, ,41111, ,파장동,수원시 장안구
1996, , , ,"19,300",4,6,2021, , ,67.95,3,연립,325-19,44.25,현준맨션3동, ,41111, ,정자동,수원시 장안구
1988, , , ,"3,500",15,6,2021, , ,40.29,-1,다세대,773-9,29.8001,행운빌라(773-9), ,41111, ,조원동,수원시 장안구
2016, , , ,"19,450",8,6,2021, , ,62.86,2,다세대,361,35.5,삼성아트빌, ,41111, ,정자동,수원시 장안구
1994, , , ,"12,500",18,6,2021, , ,57.18,1,연립,323-14,39.12,상아, ,41111, ,정자동,수원시 장안구
2016, , , ,"16,100",1,6,2021, , ,46.63,5,다세대,588-19,36.46,온리유빌라#1, ,41111, ,파장동,수원시 장안구
1990, , , ,"12,000",16,6,2021, , ,43.08,1,다세대,746-13,30.06,금성빌라(나동), ,41111, ,조원동,수원시 장안구
2015, , , ,"21,800",8,6,2021, , ,49.72,4,다세대,109-6,30.86,코너스톤빌, ,41111, ,송죽동,수원시 장안구
1992, , , ,"13,500",10,6,2021, , ,56.46,-1,다세대,373-1,51.84,상아빌라가동, ,41111, ,정자동,수원시 장안구
2020, , , ,"31,000",2,6,2021, , ,84.725,4,연립,583-43,33.75,대경시실리, ,41111, ,파장동,수원시 장안구
2002, , , ,"13,500",8,6,2021, , ,59.93,5,다세대,70-78,32.65,수성프라자나동, ,41111, ,정자동,수원시 장안구
1994, , , ,"34,000",11,6,2021, , ,130.26,2,연립,436-5,126.7169,로얄그린맨션, ,41111, ,하광교동,수원시 장안구
1991, , , ,"8,500",10,6,2021, , ,41.46,2,다세대,392-27,22.945,"동산빌라(C,D)", ,41111, ,송죽동,수원시 장안구
1991, , , ,"8,300",11,6,2021, , ,45.39,-1,다세대,381-24,20.5,현대빌라가동, ,41111, ,정자동,수원시 장안구
1993, , , ,"15,800",11,6,2021, , ,60.12,1,다세대,76-17,33.97,롯데빌리지(나동), ,41111, ,정자동,수원시 장안구
1989, , , ,"7,500",10,6,2021, , ,36,2,다세대,100-16,29.27,제일빌라, ,41111, ,영화동,수원시 장안구
1991, , , ,"7,200",4,6,2021, , ,33,3,다세대,255-16,23.5178,"삼보산호빌라(에이동,비동)", ,41111, ,연무동,수원시 장안구
1992, , , ,"12,000",7,6,2021, , ,50.64,2,다세대,338-1,34.375,계룡빌라A동, ,41111, ,정자동,수원시 장안구
1990, , , ,"9,700",2,6,2021, , ,46.11,2,다세대,8-22,39.4546,광원빌라(22동), ,41111, ,연무동,수원시 장안구
1990, , , ,"9,500",4,6,2021, , ,36.6,1,다세대,736-14,20.6,신형빌라(736-14), ,41111, ,조원동,수원시 장안구
1993, , , ,"16,000",8,6,2021, , ,54.87,2,연립다세대,735-5,30.46,영신빌라(3동), ,41111, ,조원동,수원시 장안구
2019, , , ,"20,000",8,6,2021, , ,43.05,3,연립다세대,725-11,31.87,효현퍼스트빌, ,41111, ,조원동,수원시 장안구
1990, , , ,"9,200",5,6,2021, , ,45.54,1,다세대,410,34.31,유성빌라, ,41111, ,파장동,수원시 장안구
1991, , , ,"4,000",6,6,2021, , ,45.48,-1,다세대,777-9,31.15,공설빌라, ,41111, ,조원동,수원시 장안구
1991, , , ,"10,000",1,6,2021, , ,46.68,4,다세대,399-2,24.87,오룡스카이빌라(399-2), ,41111, ,파장동,수원시 장안구
1989, , , ,"9,800",3,6,2021, , ,65.28,3,다세대,754-12,37.359,일양빌라(C동), ,41111, ,조원동,수원시 장안구
1996, , , ,"11,000",1,6,2021, , ,58.32,3,다세대,265-8,30.04,성대하이츠빌라, ,41111, ,율전동,수원시 장안구
2014, , , ,"21,000",26,6,2021, , ,78.46,3,다세대,210-5,41.9,탑캐슬C동(210-5), ,41113, ,세류동,수원시 권선구
2002, , , ,"15,400",24,6,2021, , ,68.17,1,다세대,218-20,43.125,지성빌라, ,41113, ,세류동,수원시 권선구
2014, , , ,"19,800",29,6,2021, , ,56.33,3,다세대,579-52,37.05,베스트타운102동, ,41113, ,세류동,수원시 권선구
2003, , , ,"12,800",30,6,2021, , ,46.33,3,다세대,467-34,21.63,상진맨션, ,41113, ,세류동,수원시 권선구
1991, , , ,"11,200",29,6,2021, , ,41.85,3,다세대,852-10,34.2,효진빌라(852-10), ,41113, ,세류동,수원시 권선구
2016, , , ,"19,900",17,6,2021, , ,61.65,5,다세대,585-1,37.52,"엘림피렌체(가,나동)", ,41113, ,세류동,수원시 권선구
2018, , , ,"16,400",23,6,2021, , ,33.94,2,다세대,1158-47,14.04,정원아트빌, ,41113, ,세류동,수원시 권선구
2002, , , ,"13,000",25,6,2021, , ,59.76,2,다세대,803-8,35.03,초이스아트빌, ,41113, ,탑동,수원시 권선구
2003, , , ,"16,200",27,6,2021, , ,57.56,3,다세대,97-138,27.25,대신골든빌, ,41113, ,세류동,수원시 권선구
2020, , , ,"25,500",30,6,2021, , ,55.33,2,다세대,496-1,32.611,올리비아, ,41113, ,구운동,수원시 권선구
2015, , , ,"24,000",25,6,2021, , ,69.71,4,다세대,1000-2,34.6,하늘채, ,41113, ,권선동,수원시 권선구
2002, , , ,"15,000",23,6,2021, , ,75.84,4,다세대,184-11,41.72,부성리치빌10차107동, ,41113, ,서둔동,수원시 권선구
2016, , , ,"17,500",29,6,2021, , ,51.53,4,다세대,497-10,31.234,송원리치빌, ,41113, ,세류동,수원시 권선구
1990, , , ,"9,950",30,6,2021, , ,74.61,-1,다세대,286-5,50.67,혜성주택(286-5), ,41113, ,고색동,수원시 권선구
1990, ,21.07.21,O,"9,950",30,6,2021, , ,74.61,-1,다세대,286-5,50.67,혜성주택(286-5), ,41113, ,고색동,수원시 권선구
1978, , , ,"9,000",20,6,2021, , ,59.83,1,연립,563-4,39.799,현대(563-4), ,41113, ,세류동,수원시 권선구
1991, ,21.09.08,O,"9,000",28,6,2021, , ,44.63,3,다세대,220-7,36.22,진영빌라(220-7), ,41113, ,세류동,수원시 권선구
2013, , , ,"15,750",26,6,2021, , ,45.08,3,다세대,545-2,26.87,해피하우스(545-2), ,41113, ,세류동,수원시 권선구
2002, ,21.09.24,O,"15,400",24,6,2021, , ,68.17,1,다세대,218-20,43.125,지성빌라, ,41113, ,세류동,수원시 권선구
2014, , , ,"16,000",21,6,2021, , ,41.02,2,다세대,180-15,24.18,계림하우스(180-15), ,41113, ,세류동,수원시 권선구
1986, , , ,"12,000",23,6,2021, , ,54.99,3,연립,14-1,56.5,삼원연립, ,41113, ,탑동,수원시 권선구
2014, , , ,"16,500",29,6,2021, , ,41.38,4,다세대,156-43,25.21,가림(156-43), ,41113, ,세류동,수원시 권선구
2013, , , ,"20,000",22,6,2021, , ,59.78,3,다세대,579-46,37,현대빌라(579-46), ,41113, ,세류동,수원시 권선구
1992, , , ,"7,500",28,6,2021, , ,43.5,4,다세대,469-18,21.25,목화빌라3동, ,41113, ,호매실동,수원시 권선구
1992, , , ,"14,000",26,6,2021, , ,47,3,다세대,1149-37,26.86,명륜빌라(1149-37), ,41113, ,세류동,수원시 권선구
2002, , , ,"19,700",18,6,2021, , ,70.14,1,다세대,142-6,59.25,미림6동, ,41113, ,고색동,수원시 권선구
2016, , , ,"17,300",24,6,2021, , ,52.705,5,다세대,328-8,37.069,성은해피빌A, ,41113, ,오목천동,수원시 권선구
1989, , , ,"9,000",19,6,2021, , ,45.93,2,다세대,535-2,34.58,구운빌라가동, ,41113, ,구운동,수원시 권선구
2015, , , ,"22,200",17,6,2021, , ,73.06,4,다세대,300-50,40.52,계림주택, ,41113, ,탑동,수원시 권선구
2016, , , ,"22,500",28,6,2021, , ,37.43,5,다세대,1093-11,29.27,Y.H빌리지, ,41113, ,세류동,수원시 권선구
2014, , , ,"19,000",14,6,2021, , ,43.72,3,다세대,180-15,25.77,계림하우스(180-15), ,41113, ,세류동,수원시 권선구
1989, , , ,"8,000",8,6,2021, , ,35.34,3,다세대,554-32,25.29,대진빌라(554-32), ,41113, ,세류동,수원시 권선구
2003, , , ,"15,500",25,6,2021, , ,57.56,3,다세대,97-138,27.25,대신골든빌, ,41113, ,세류동,수원시 권선구
2014, ,21.10.05,O,"21,000",26,6,2021, , ,78.46,3,다세대,210-5,41.9,탑캐슬C동(210-5), ,41113, ,세류동,수원시 권선구
2004, , , ,"15,800",19,6,2021, , ,42.44,6,다세대,826-1,16.56,탑캐슬빌12차, ,41113, ,탑동,수원시 권선구
1992, , , ,"9,700",28,6,2021, , ,46.62,3,다세대,851-15,30.29,신형하이츠, ,41113, ,세류동,수원시 권선구
1992, , , ,"12,500",19,6,2021, , ,61.06,3,다세대,453-17,33.3,풍림빌라(453-17), ,41113, ,호매실동,수원시 권선구
2003, ,21.08.02,O,"11,700",14,6,2021, , ,57.46,2,다세대,451-9,45.4,영덕빌리지, ,41113, ,세류동,수원시 권선구
1991, , , ,"9,600",29,6,2021, , ,44.88,3,다세대,1080-20,28.76,공간빌라(B), ,41113, ,세류동,수원시 권선구
1991, , , ,"8,000",22,6,2021, , ,39.24,1,다세대,579-24,22.125,대광빌라(579-24), ,41113, ,세류동,수원시 권선구
1989, , , ,"5,800",28,6,2021, , ,35.26,1,다세대,260-107,23.2675,진성빌라나동, ,41113, ,서둔동,수원시 권선구
2021, , , ,"31,900",6,6,2021, , ,64.6,2,다세대,17-148,36.09,가르텐캐슬, ,41113, ,서둔동,수원시 권선구
2021, , , ,"33,500",19,6,2021, , ,83.48,3,다세대,17-148,46.63,가르텐캐슬, ,41113, ,서둔동,수원시 권선구
2015, , , ,"20,000",10,6,2021, , ,79.545,2,다세대,219-1,45.48,에이하우스B동, ,41113, ,당수동,수원시 권선구
2003, , , ,"15,750",26,6,2021, , ,69.57,3,다세대,81-1,52.5625,"우림하이츠(101,102)", ,41113, ,금곡동,수원시 권선구
1989, , , ,"7,500",14,6,2021, , ,46.91,2,다세대,393-8,31.48,미덕빌라8동, ,41113, ,호매실동,수원시 권선구
1991, , , ,"6,850",21,6,2021, , ,37.98,1,다세대,245-12,24.75,대일빌라라동, ,41113, ,금곡동,수원시 권선구
1991, , , ,"9,400",25,6,2021, , ,45.6,2,다세대,243-10,36.48,"삼일,현대빌라", ,41113, ,서둔동,수원시 권선구
2004, , , ,"14,000",19,6,2021, , ,72.96,3,연립,160,45.424,광명타운7차나동, ,41113, ,서둔동,수원시 권선구
1984, , , ,"11,000",9,6,2021, , ,52.61,2,연립,872-43,44.53,명진빌라(나), ,41113, ,세류동,수원시 권선구
2016, , , ,"16,000",21,6,2021, , ,37.3,4,다세대,850-6,22.51,경원아트빌, ,41113, ,세류동,수원시 권선구
1984, , , ,"18,000",21,6,2021, , ,55.96,1,연립,24-33,42.78,삼성, ,41113, ,서둔동,수원시 권선구
2003, , , ,"9,000",24,6,2021, , ,34.2,4,다세대,260-9,16.166,삼성힐하우스A동, ,41113, ,서둔동,수원시 권선구
1994, , , ,"9,000",27,6,2021, , ,43.41,3,다세대,687-2,21.412,다라주택(687-2), ,41113, ,호매실동,수원시 권선구
1987, , , ,"8,200",11,6,2021, , ,42.66,3,다세대,1108-27,41.1295,대우빌라9동, ,41113, ,세류동,수원시 권선구
2019, , , ,"27,500",29,6,2021, , ,44.875,2,다세대,953-2,31.42,동원블루밍, ,41113, ,권선동,수원시 권선구
2021, , , ,"34,700",23,6,2021, , ,78.65,5,다세대,479-9,47.62,아트빌, ,41113, ,세류동,수원시 권선구
2003, , , ,"13,000",22,6,2021, , ,59.88,2,다세대,302-1,34.5347,광명타운3차나동, ,41113, ,구운동,수원시 권선구
