buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명
2015, , , ,"87,000",3,7,2021, , ,84.83,9,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
2018, , , ,"23,900",1,7,2021, , ,28.14,12,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"29,900",25,8,2021, , ,63.41,8,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구
2006, , , ,"8,700",24,8,2021, , ,29.09,3,514,수원로얄팰리스,41111,수원시 장안구, ,송죽동,수원시 장안구
2021, , , ,"29,000",18,8,2021, , ,61.19,9,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구
2018, , , ,"26,000",26,8,2021, , ,84.54,5,533-104,건우까사빌,41111,수원시 장안구, ,정자동,수원시 장안구
2021, , , ,"28,500",29,8,2021, , ,61.24,10,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구
2021, , , ,"27,400",13,8,2021, , ,62.33,4,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구
2005, , , ,"19,400",19,8,2021, , ,58.42,16,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구
2006, , , ,"9,800",31,8,2021, , ,29.09,2,514,수원로얄팰리스,41111,수원시 장안구, ,송죽동,수원시 장안구
2021, , , ,"29,400",2,8,2021, , ,61.19,8,580-2,건우까사미2차,41111,수원시 장안구, ,파장동,수원시 장안구
2005, , , ,"17,800",25,8,2021, , ,58.42,14,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구
 , , , ,"27,500",7,8,2021, , ,70.624,7,675-1,안스파크힐,41111,수원시 장안구, ,조원동,수원시 장안구
2006, , , ,"24,000",21,8,2021, , ,71.27,3,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구
 , , , ,"28,000",19,8,2021, , ,81.33,5,544-55,Lee Do Park View,41113,수원시 권선구, ,세류동,수원시 권선구
2021, , , ,"14,418",29,8,2021, , ,18.5827,6,418,수원역 한라비발디 퍼스트,41113,수원시 권선구, ,서둔동,수원시 권선구
2018, , , ,"17,000",12,8,2021, , ,36.925,7,1114,딜라이트1,41113,수원시 권선구, ,금곡동,수원시 권선구
2004, , , ,"11,900",24,8,2021, , ,32.7,4,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2006, , , ,"12,500",20,8,2021, , ,36.1,12,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"21,400",16,8,2021, , ,71.61,3,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구
2006, , , ,"22,000",21,8,2021, , ,87.06,2,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구
2017, , , ,"9,200",18,8,2021, , ,25.72,9,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구
2021, , , ,"15,659",27,8,2021, , ,20.8972,9,418,수원역 한라비발디 퍼스트,41113,수원시 권선구, ,서둔동,수원시 권선구
2017, , , ,"21,000",20,8,2021, , ,45.59,8,1113-5,로얄팰리스,41113,수원시 권선구, ,금곡동,수원시 권선구
2017, , , ,"9,000",24,8,2021, , ,25.72,8,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구
2005, , , ,"9,000",24,8,2021, , ,30.98,11,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구
2005, ,21.08.31,O,"11,900",24,8,2021, , ,30.98,4,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구
2005, , , ,"7,800",25,8,2021, , ,30.98,14,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"22,000",17,8,2021, , ,71.61,3,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"12,000",17,8,2021, , ,32.7,11,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"11,800",19,8,2021, , ,32.91,6,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2006, , , ,"12,500",19,8,2021, , ,36.1,10,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"8,600",18,8,2021, , ,23.6,9,1023-2,이오스 오피스텔,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"21,000",11,8,2021, , ,71.61,3,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"23,300",5,8,2021, , ,71.61,10,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구
2003, , , ,"11,500",27,8,2021, , ,52.86,4,743-21,삼라오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"11,000",25,8,2021, , ,52.86,5,743-21,삼라오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"11,000",25,8,2021, , ,58.28,2,743-21,삼라오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"11,000",25,8,2021, , ,62.31,2,743-21,삼라오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"11,500",27,8,2021, , ,52.86,3,743-21,삼라오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"8,000",28,8,2021, , ,31.044,6,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구
2008, , , ,"30,000",11,8,2021, , ,94.64,13,1116-3,한화 꿈에그린 효원 101동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"19,500",28,8,2021, , ,60.71,13,1120,캐슬타워,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"8,000",25,8,2021, , ,30.62,8,1135-1,벨로시티,41115,수원시 팔달구, ,인계동,수원시 팔달구
2017, , , ,"17,850",30,8,2021, , ,29.69,6,1118-8,라비채빌딩,41115,수원시 팔달구, ,인계동,수원시 팔달구
2003, , , ,"8,300",9,8,2021, , ,35.72,7,92-1,블루하우스,41115,수원시 팔달구, ,우만동,수원시 팔달구
2005, , , ,"19,000",30,8,2021, , ,51.27,2,32-1,KCC파크타운,41115,수원시 팔달구, ,매산로3가,수원시 팔달구
2006, , , ,"46,400",4,8,2021, , ,118.25,18,1116-5,인계동 삼환 아르누보파크,41115,수원시 팔달구, ,인계동,수원시 팔달구
2021, ,21.09.06,O,"16,200",14,8,2021, , ,22.9958,3,300-16,센트럴시티뷰,41115,수원시 팔달구, ,고등동,수원시 팔달구
2021, , , ,"16,200",14,8,2021, , ,22.9958,3,300-16,센트럴시티뷰,41115,수원시 팔달구, ,고등동,수원시 팔달구
2005, , , ,"17,900",16,8,2021, , ,61.38,17,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"4,500",18,8,2021, , ,19.14,12,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"18,000",10,8,2021, , ,60.71,8,1120,캐슬타워,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"5,400",24,8,2021, , ,17.105,9,26-25,트레보,41115,수원시 팔달구, ,우만동,수원시 팔달구
2006, , , ,"17,300",11,8,2021, , ,57.9429,6,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"28,250",16,8,2021, , ,91.437,12,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구
2007, , , ,"31,900",14,8,2021, , ,107.45,10,1134-11,동양파라곤 2단지,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"6,800",19,8,2021, , ,28.33,5,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구
2004, , , ,"8,500",17,8,2021, , ,26.014,13,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"8,000",9,8,2021, , ,31.0275,8,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"13,000",20,8,2021, , ,37.5,16,1046-13,에스팝타워,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"7,150",19,8,2021, , ,25.27,15,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"5,500",13,8,2021, , ,19.95,3,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"11,000",13,8,2021, , ,51.48,2,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2008, , , ,"28,000",18,8,2021, , ,97.67,3,1116-4,한화 꿈에그린 효원 102동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"9,000",17,8,2021, , ,32.34,5,11-9,세진브론즈빌,41115,수원시 팔달구, ,매산로1가,수원시 팔달구
2004, , , ,"7,800",14,8,2021, , ,31.044,6,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구
2010, , , ,"7,600",6,8,2021, , ,27.32,3,1034-3,드라마시티,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"19,000",3,8,2021, , ,74.34,10,40-3,대주파크빌,41115,수원시 팔달구, ,매산로2가,수원시 팔달구
2007, , , ,"27,000",10,8,2021, , ,96.95,9,1134-11,동양파라곤 2단지,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"19,000",4,8,2021, , ,72.45,4,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"12,500",5,8,2021, , ,43.47,7,1134-9,트윈파크비동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"17,000",5,8,2021, , ,60.06,2,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"7,000",3,8,2021, , ,25.069,9,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2004, , , ,"6,100",3,8,2021, , ,22.387,12,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"17,500",5,8,2021, , ,57.9429,15,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구
2006, , , ,"18,000",5,8,2021, , ,74.34,4,40-3,대주파크빌,41115,수원시 팔달구, ,매산로2가,수원시 팔달구
2005, , , ,"13,500",5,8,2021, , ,39.53,19,1046-13,에스팝타워,41115,수원시 팔달구, ,인계동,수원시 팔달구
2005, , , ,"12,600",2,8,2021, , ,43.47,3,1134-9,트윈파크비동,41115,수원시 팔달구, ,인계동,수원시 팔달구
2021, , , ,"39,000",14,8,2021, , ,35.19,5,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"36,568",19,8,2021, , ,35.19,8,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"15,500",27,8,2021, , ,22.62,6,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"15,900",31,8,2021, , ,24.97,3,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"31,500",31,8,2021, , ,36.264,10,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2013, , , ,"11,500",26,8,2021, , ,29.4915,10,1258-3,광교 파인렉스1,41117,수원시 영통구, ,이의동,수원시 영통구
2006, , , ,"37,000",25,8,2021, , ,91.0484,13,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구
2018, , , ,"20,000",30,8,2021, , ,22.83,8,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"20,000",18,8,2021, , ,22.83,7,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2006, , , ,"35,000",10,8,2021, , ,90.9115,11,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구
2015, , , ,"23,000",26,8,2021, , ,32.057,2,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"15,400",26,8,2021, , ,22.62,9,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"24,500",19,8,2021, , ,30.28,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"16,500",24,8,2021, , ,22.83,16,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"28,000",21,8,2021, , ,32.849,5,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"15,000",23,8,2021, , ,22.62,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"22,500",21,8,2021, , ,30.28,4,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, ,21.12.07,O,"23,000",18,8,2021, , ,30.28,6,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"21,500",13,8,2021, , ,29.96,6,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"14,000",20,8,2021, , ,20.43,14,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"34,500",21,8,2021, , ,36.264,8,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"35,000",5,8,2021, , ,39.31,17,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
 , , , ,"99,500",25,8,2021, , ,83.6622,23,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구
2015, , , ,"15,000",19,8,2021, , ,22.62,15,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2013, , , ,"14,500",24,8,2021, , ,24.2753,14,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구
2013, , , ,"15,500",23,8,2021, , ,24.2753,12,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"15,000",30,8,2021, , ,24.97,12,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2013, , , ,"22,900",27,8,2021, , ,34.2976,10,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"20,500",21,8,2021, , ,29.96,4,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"41,000",12,8,2021, , ,40.765,4,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"19,800",27,8,2021, , ,29.96,12,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"96,800",14,8,2021, , ,84.83,16,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
2018, , , ,"122,500",27,8,2021, , ,84.9967,15,593,광교아이파크,41117,수원시 영통구, ,원천동,수원시 영통구
2016, , , ,"13,000",30,8,2021, , ,19.2717,10,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"28,700",19,8,2021, , ,40.3931,6,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"18,000",17,8,2021, , ,22.83,7,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2019, , , ,"46,800",28,8,2021, , ,45.27,14,1016,광교 효성해링턴 타워,41117,수원시 영통구, ,하동,수원시 영통구
2018, , , ,"18,000",14,8,2021, , ,21.58,5,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"18,000",20,8,2021, , ,21.58,6,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"18,000",17,8,2021, , ,22.83,9,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"43,500",24,8,2021, , ,39.78,12,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"27,000",14,8,2021, , ,26.25,19,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"31,900",16,8,2021, , ,36.78,17,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"17,850",24,8,2021, , ,21.58,20,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"66,000",9,8,2021, , ,53.7368,2,1021,힐스테이트 광교,41117,수원시 영통구, ,하동,수원시 영통구
2015, , , ,"35,000",30,8,2021, , ,39.31,16,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"40,000",12,8,2021, , ,59.942,10,1256,장안프라임 광교,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"15,400",25,8,2021, , ,22.99,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"14,000",19,8,2021, , ,22.62,4,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, ,21.09.30,O,"17,000",17,8,2021, , ,24.11,13,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
 , , , ,"59,000",23,8,2021, , ,48.61,33,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구
2018, , , ,"18,500",30,8,2021, , ,22.83,5,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"16,000",31,8,2021, , ,23.131,9,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"15,500",31,8,2021, , ,26.0811,14,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구
2013, , , ,"12,400",31,8,2021, , ,24.728,4,1258-3,광교 파인렉스1,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"18,500",21,8,2021, , ,22.83,7,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, ,21.10.06,O,"14,200",21,8,2021, , ,22.62,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
