,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x
722,18800,8300,44.14893617,2014,24.98,15,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
723,20000,9750,48.75,2014,31.32,7,1257,1,광교에코푸르지오시티 B동,41117,수원시 영통구,이의동
724,16000,500,3.125,2014,38.83,3,1257,1,광교에코푸르지오시티 B동,41117,수원시 영통구,이의동
725,20000,500,2.5,2014,38.83,7,1257,1,광교에코푸르지오시티 B동,41117,수원시 영통구,이의동
726,20000,20000,100,2014,38.85,6,1257,1,광교에코푸르지오시티 B동,41117,수원시 영통구,이의동
727,21259,1400,6.585446164,2014,39.4,6,1257,1,광교에코푸르지오시티 B동,41117,수원시 영통구,이의동
728,17800,7428.571429,41.73354735,2014,39.4,10,1257,1,광교에코푸르지오시티 B동,41117,수원시 영통구,이의동
729,20000,20000,100,2014,40.7,7,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
730,21000,8000,38.0952381,2014,40.81,3,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
731,20000,6355.555556,31.77777778,2014,40.81,7,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
732,20000,1940,9.7,2014,41.05,6,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
733,22000,1257.142857,5.714285714,2014,41.05,10,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
734,17000,500,2.941176471,2014,42.29,7,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
735,19000,500,2.631578947,2014,42.42,6,1258,0,광교에코푸르지오시티 A동,41117,수원시 영통구,이의동
736,40833.33333,16637.5,40.74489796,2014,46.91,1,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
737,33120,23168.18182,69.95223979,2014,46.91,2,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
738,35675,24615.97059,69.00061833,2014,46.91,3,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
739,36800,20146.34615,54.74550585,2014,46.91,4,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
740,33600,18258.4,54.34047619,2014,46.91,5,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
741,34875,17155.14286,49.19037378,2014,46.91,6,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
742,38616.66667,17396.77419,45.04991159,2014,46.91,7,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
743,38900,14687.5,37.75706941,2014,46.91,8,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
744,35650,24850.80645,69.70773198,2014,46.91,9,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
745,37000,13916.17647,37.61128776,2014,46.91,10,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
746,41200,24102.7027,58.50170559,2014,46.91,11,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
747,36600,17828.57143,48.71194379,2014,46.91,12,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
748,43900,20554.65385,46.82153496,2014,46.91,13,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
749,38225,24048.18182,62.91218265,2014,46.91,14,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
750,37450,20194.11765,53.92287756,2014,46.91,15,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
751,46755.55556,24833.33333,53.11311787,2014,62.99,1,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
752,46860,25216.27907,53.81194851,2014,62.99,2,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
753,51463.63636,23127.77778,44.94003808,2014,62.99,3,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
754,51825,24235,46.7631452,2014,62.99,4,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
755,56700,30179.26829,53.22622274,2014,62.99,5,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
756,44833.33333,24283.78378,54.1645735,2014,62.99,6,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
757,50800,27286.62162,53.71382209,2014,62.99,7,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
758,52400,31841.09677,60.76545186,2014,62.99,8,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
759,51450,26588.63636,51.67859352,2014,62.99,9,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
760,55081.42857,28190.60606,51.17987458,2014,62.99,10,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
761,46900,20837.63636,44.42992828,2014,62.99,11,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
762,55400,24110.52632,43.52080562,2014,62.99,12,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
763,67350,28571.66667,42.42266766,2014,62.99,13,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
764,50750,22395.94595,44.12994275,2014,62.99,14,1352,0,에듀하임1309오피스텔,41117,수원시 영통구,이의동
765,10000,500,5,2015,17.73,7,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
766,9700,500,5.154639175,2015,17.73,8,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
767,10600,9000,84.90566038,2015,17.73,9,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
768,12125,3383.333333,27.90378007,2015,21.19,6,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
769,12000,4677.777778,38.98148148,2015,21.19,9,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
770,13270,3694.736842,27.84277952,2015,22.18,6,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
771,12240,5566.666667,45.47930283,2015,22.18,7,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
772,11000,8511.111111,77.37373737,2015,22.18,8,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
773,11600,3288.888889,28.35249042,2015,22.18,9,1258,1,킴앤코 시티하임II,41117,수원시 영통구,이의동
774,16100,9100,56.52173913,2015,22.28,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
775,17066.66667,15562.5,91.18652344,2015,22.28,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
776,17000,13965,82.14705882,2015,22.28,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
777,17000,3611.111111,21.24183007,2015,22.28,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
778,14123.33333,7669.372881,54.30285259,2015,22.62,4,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
779,15132.5,7747.460317,51.19749095,2015,22.62,5,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
780,14913.33333,5311.736842,35.61736819,2015,22.62,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
781,14450,5111.132743,35.37116085,2015,22.62,7,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
782,14957.5,5271.526316,35.24336497,2015,22.62,8,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
783,15420,5801.778761,37.62502439,2015,22.62,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
784,14853.125,6494.333333,43.72368329,2015,22.62,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
785,15139.41176,5387.47619,35.58576961,2015,22.62,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
786,14877.27273,7196.835165,48.37469405,2015,22.62,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
787,15613.33333,6488.644068,41.55835227,2015,22.62,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
788,15135.71429,6254.532609,41.32300921,2015,22.62,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
789,14862.5,4689.211111,31.55062144,2015,22.62,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
790,15000,14688.33333,97.92222222,2015,22.99,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
791,15400,15433.33333,100.2164502,2015,22.99,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
792,17000,16000,94.11764706,2015,22.99,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
793,16800,13500,80.35714286,2015,23.22,7,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
794,15300,500,3.267973856,2015,23.22,8,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
795,18000,10566.66667,58.7037037,2015,23.22,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
796,15000,11239.28571,74.92857143,2015,23.74,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
797,15000,4625,30.83333333,2015,23.74,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
798,15700,14725,93.78980892,2015,23.74,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
799,14816.66667,8436.153846,56.93692135,2015,24.11,4,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
800,15700,6938.93617,44.19704567,2015,24.11,5,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
801,16137.5,5246.654545,32.51218928,2015,24.11,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
802,15510,6512.487805,41.9889607,2015,24.11,7,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
803,16742.85714,7231.25,43.19005973,2015,24.11,8,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
804,16144.44444,5452.596154,33.77382339,2015,24.11,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
805,15504.54545,8402.765957,54.19550017,2015,24.11,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
806,15918.75,9191.217391,57.73831106,2015,24.11,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
807,16428.57143,6334.285714,38.55652174,2015,24.11,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
808,16371.42857,5521.621622,33.72718268,2015,24.11,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
809,16500,3072,18.61818182,2015,24.11,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
810,17000,4039.130435,23.75959079,2015,24.11,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
811,16700,9500,56.88622754,2015,26.16,3,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
812,18300,16366.66667,89.43533698,2015,26.16,4,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
813,18000,18250,101.3888889,2015,26.16,5,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
814,17675,18000,101.8387553,2015,26.16,6,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
815,18000,9625,53.47222222,2015,26.16,7,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
816,20425,6666.666667,32.63973888,2015,26.16,8,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
817,20800,11820,56.82692308,2015,26.16,9,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
818,19700,9150,46.44670051,2015,26.16,10,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
819,17200,4600,26.74418605,2015,26.16,12,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
820,20000,9416.666667,47.08333333,2015,27.48,4,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
821,19850,8212.391304,41.37224838,2015,27.48,5,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
822,21500,11399.04762,53.01882614,2015,27.48,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
823,19500,14404.34783,73.86845039,2015,27.48,7,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
824,20500,5745.833333,28.02845528,2015,27.48,8,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
825,20791.66667,10050.09375,48.33712425,2015,27.48,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
826,22250,12997.5,58.41573034,2015,27.48,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
827,18900,1000,5.291005291,2015,27.81,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
828,20800,9000,43.26923077,2015,27.81,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
829,21000,9841.666667,46.86507937,2015,28.92,4,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
830,20850,10001.15385,47.96716473,2015,28.92,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
831,21166.66667,11500,54.33070866,2015,28.92,7,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
832,21000,7343.75,34.9702381,2015,28.92,8,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
833,23550,10869.56522,46.15526632,2015,28.92,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
834,22500,9537.5,42.38888889,2015,28.92,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
835,19866.66667,19833.33333,99.83221477,2015,29.09,5,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
836,20100,1000,4.975124378,2015,29.09,6,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
837,18800,20000,106.3829787,2015,29.09,8,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
838,19800,4666.666667,23.56902357,2015,29.09,9,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
839,25000,21500,86,2015,29.43,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
840,19400,8500,43.81443299,2015,29.72,5,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
841,21500,20000,93.02325581,2015,29.72,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
842,21500,21500,100,2015,29.72,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
843,21800,10732.35294,49.23097679,2015,29.96,3,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
844,20125,13545.625,67.30745342,2015,29.96,4,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
845,21900,13907.69231,63.50544433,2015,29.96,5,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
846,19980,13331.875,66.7261011,2015,29.96,6,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
847,21642.85714,8714.166667,40.26347635,2015,29.96,7,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
848,21820,11131.81818,51.01658195,2015,29.96,8,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
849,21500,9864.516129,45.88147037,2015,29.96,9,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
850,21433.33333,8141.666667,37.98600311,2015,29.96,10,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
851,21133.33333,9326.740741,44.13284262,2015,29.96,11,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
852,21416.66667,8779.625,40.99435798,2015,29.96,12,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
853,21833.33333,15338.23529,70.25145936,2015,30.28,4,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
854,21000,9349.151515,44.51976912,2015,30.28,5,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
855,23000,14566.34286,63.33192547,2015,30.28,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
856,23016.66667,11902,51.71035482,2015,30.28,7,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
857,21380,10907.76667,51.01855316,2015,30.28,8,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
858,23340,5695,24.40017138,2015,30.28,9,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
859,20500,6263.888889,30.55555556,2015,30.28,10,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
860,27500,23500,85.45454545,2015,31.04,5,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
861,23000,13000,56.52173913,2015,31.04,6,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
862,28100,20900,74.3772242,2015,31.17,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
863,26416.66667,12967,49.08643533,2015,31.17,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
864,28450,11083.33333,38.95723492,2015,31.17,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
865,29600,8556,28.90540541,2015,31.17,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
866,25000,3525,14.1,2015,31.17,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
867,24000,14943.06667,62.26277778,2015,31.17,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
868,30000,10068.07143,33.5602381,2015,31.17,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
869,21500,23600,109.7674419,2015,31.33,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
870,33000,12400,37.57575758,2015,31.33,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
871,24000,24733.33333,103.0555556,2015,31.33,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
872,24500,22633.75,92.38265306,2015,31.33,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
873,30000,1000,3.333333333,2015,32.45,6,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
874,30000,12250,40.83333333,2015,32.45,12,1332,0,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,이의동
875,31000,27333.33333,88.17204301,2015,33.77,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
876,32500,12857.14286,39.56043956,2015,34.06,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
877,34000,28459.54545,83.70454545,2015,34.06,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
878,31533.33333,19545.45455,61.98347107,2015,34.06,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
879,28400,17590.90909,61.93982074,2015,34.06,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
880,29566.66667,16333.33333,55.24239008,2015,34.06,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
881,33500,19750,58.95522388,2015,34.06,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
882,27500,25000,90.90909091,2015,34.32,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
883,30000,25000,83.33333333,2015,34.32,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
884,35000,11500,32.85714286,2015,36.69,3,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동
885,29400,16666.66667,56.6893424,2015,36.69,4,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동
886,30300,27000,89.10891089,2015,36.69,6,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동
887,34500,6250,18.11594203,2015,36.69,9,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동
888,30500,27800,91.14754098,2015,36.69,10,1331,0,광교 푸르지오 월드마크,41117,수원시 영통구,이의동
889,37000,18596.15385,50.25987526,2015,36.78,11,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
890,31900,18569.28571,58.210927,2015,36.78,12,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
891,33000,22306.26316,67.59473684,2015,36.78,13,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
892,34500,18066.66667,52.36714976,2015,36.78,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
893,31000,9593.75,30.94758065,2015,36.78,15,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
894,33000,11376.92308,34.47552448,2015,36.78,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
895,32400,17375,53.62654321,2015,36.78,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
896,31500,26750,84.92063492,2015,37.19,14,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
897,36300,16588.83333,45.69926538,2015,38.97,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
898,31900,1666.666667,5.224660397,2015,39.3,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
899,31040,11365,36.61404639,2015,39.31,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
900,32625,16877,51.7302682,2015,39.31,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
901,35000,32250,92.14285714,2015,39.9,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
902,30000,15225,50.75,2015,41.91,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
903,31800,5551.666667,17.45807128,2015,41.91,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
904,32900,17250,52.43161094,2015,42.28,16,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
905,32700,17766.66667,54.33231397,2015,42.28,17,1338,0,광교센트럴푸르지오시티,41117,수원시 영통구,이의동
906,74800,45666.66667,61.0516934,2015,84.68,2,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
907,69400,2666.666667,3.842459174,2015,84.68,3,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
908,76000,14285.71429,18.79699248,2015,84.68,4,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
909,74800,42597,56.94786096,2015,84.68,5,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
910,70400,29714.28571,42.20779221,2015,84.68,6,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
911,67300,30000,44.57652303,2015,84.68,8,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
912,75000,37250,49.66666667,2015,84.68,9,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
913,77750,24750,31.83279743,2015,84.68,10,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
914,81000,34590,42.7037037,2015,84.68,11,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
915,63250,37293.33333,58.96179183,2015,84.68,12,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
916,75250,45000,59.80066445,2015,84.68,13,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
917,80000,47500,59.375,2015,84.68,14,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
918,74250,35400,47.67676768,2015,84.68,15,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
919,88000,24250,27.55681818,2015,84.68,16,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
920,67866.66667,38716.66667,57.0481336,2015,84.68,17,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
921,79500,3000,3.773584906,2015,84.68,18,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
922,63000,6428.571429,10.20408163,2015,84.68,19,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
923,75000,36333.33333,48.44444444,2015,84.68,20,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
924,90400,18000,19.91150442,2015,84.68,22,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
925,82000,22142.85714,27.00348432,2015,84.68,23,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
926,84500,36700,43.43195266,2015,84.68,24,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
927,80000,14000,17.5,2015,84.68,25,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
928,63500,34443.75,54.24212598,2015,84.68,26,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
929,69500,37071.42857,53.34018499,2015,84.68,27,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
930,85750,47000,54.81049563,2015,84.68,28,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
931,69500,26000,37.41007194,2015,84.68,31,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
932,65000,47133.33333,72.51282051,2015,84.68,32,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
933,79000,8000,10.12658228,2015,84.68,34,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
934,80800,67000,82.92079208,2015,84.68,35,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
935,67000,36000,53.73134328,2015,84.68,36,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
936,90000,35900,39.88888889,2015,84.68,37,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
937,86000,43500,50.58139535,2015,84.68,39,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
938,73800,41421.42857,56.12659698,2015,84.83,2,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
939,76500,29857.14286,39.02894491,2015,84.83,3,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
940,60800,32939.28571,54.17645677,2015,84.83,4,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
941,74750,24591.07143,32.89775442,2015,84.83,5,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
942,68450,31670,46.26734843,2015,84.83,6,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
943,87125,25500,29.26829268,2015,84.83,7,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
944,88250,28587.5,32.39376771,2015,84.83,9,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
945,74750,42454.54545,56.79537853,2015,84.83,10,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
946,78714.28571,34208.07143,43.45852995,2015,84.83,11,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
947,85500,40739.28571,47.64828739,2015,84.83,12,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
948,64000,38837.5,60.68359375,2015,84.83,13,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
949,82680,29298.18182,35.43563355,2015,84.83,14,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
950,83083.33333,30063.46154,36.18470797,2015,84.83,15,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
951,80575,41045.90909,50.94124616,2015,84.83,16,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
952,67800,16307.69231,24.05264352,2015,84.83,17,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
953,84500,45443.33333,53.7790927,2015,84.83,18,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
954,63900,35307.69231,55.25460455,2015,84.83,19,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
955,75400,29687.5,39.37334218,2015,84.83,20,1014,0,광교 힐스테이트 레이크,41117,수원시 영통구,하동
