,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,jibun,mhouseNm,sggCd,지역구명.x,umdNm.x
3210,4500,7000,155.5555556,1993,43.44,2,446-1,한미아트빌라,41113,수원시 권선구,호매실동
3211,9000,9000,100,1993,43.68,1,446-1,한미아트빌라,41113,수원시 권선구,호매실동
3212,12800,1000,7.8125,1993,43.8,1,759-12,우경빌라,41111,수원시 장안구,조원동
3213,11750,12000,102.1276596,1993,43.8,4,759-12,우경빌라,41111,수원시 장안구,조원동
3214,11750,11000,93.61702128,1993,43.8,4,759-12,우경빌라,41111,수원시 장안구,조원동
3215,10000,5000,50,1993,43.86,-1,290-10,동진빌라(가),41117,수원시 영통구,망포동
3216,10000,500,5,1993,43.86,-1,290-10,동진빌라(가),41117,수원시 영통구,망포동
3217,13000,9000,69.23076923,1993,43.86,2,290-10,동진빌라(가),41117,수원시 영통구,망포동
3218,13000,7500,57.69230769,1993,43.86,2,290-10,동진빌라(가),41117,수원시 영통구,망포동
3219,8000,7000,87.5,1993,43.86,3,299-4,우성타운라동,41113,수원시 권선구,구운동
3220,9500,8000,84.21052632,1993,44.02,1,743-2,삼정빌라,41111,수원시 장안구,조원동
3221,15500,8500,54.83870968,1993,44.26,3,138-101,유존빌라,41115,수원시 팔달구,지동
3222,6200,4500,72.58064516,1993,44.58,-1,61-265,뉴골든타운(14동),41111,수원시 장안구,연무동
3223,10400,10000,96.15384615,1993,44.58,1,61-265,뉴골든타운(14동),41111,수원시 장안구,연무동
3224,8600,6500,75.58139535,1993,44.73,1,460-2,전동빌라(460-2),41111,수원시 장안구,조원동
3225,8600,6000,69.76744186,1993,44.73,1,460-2,전동빌라(460-2),41111,수원시 장안구,조원동
3226,19500,4200,21.53846154,1993,45.45,2,334-7,한성빌라가동,41113,수원시 권선구,서둔동
3227,9700,9000,92.78350515,1993,46.98,2,529-2,신흥맨숀(다),41117,수원시 영통구,망포동
3228,11000,1000,9.090909091,1993,47.23,3,529-17,우성하이츠빌라(529-17),41115,수원시 팔달구,우만동
3229,16000,12500,78.125,1993,47.23,4,529-17,우성하이츠빌라(529-17),41115,수원시 팔달구,우만동
3230,7700,500,6.493506494,1993,48.33,1,526,원일빌라,41113,수원시 권선구,구운동
3231,7700,8200,106.4935065,1993,48.33,1,526,원일빌라,41113,수원시 권선구,구운동
3232,7700,7000,90.90909091,1993,48.33,1,526,원일빌라,41113,수원시 권선구,구운동
3233,9700,6500,67.01030928,1993,48.96,1,428-6,"광원빌라9차가,나동",41113,수원시 권선구,입북동
3234,9700,7000,72.16494845,1993,48.96,1,428-6,"광원빌라9차가,나동",41113,수원시 권선구,입북동
3235,9700,3000,30.92783505,1993,48.96,1,428-6,"광원빌라9차가,나동",41113,수원시 권선구,입북동
3236,14800,10000,67.56756757,1993,49.39,4,741-14,정일빌라(6동),41111,수원시 장안구,조원동
3237,14800,11000,74.32432432,1993,49.39,4,741-14,정일빌라(6동),41111,수원시 장안구,조원동
3238,8900,500,5.617977528,1993,49.79,1,1131-20,전성빌라,41113,수원시 권선구,세류동
3239,15500,11900,76.77419355,1993,50.21,4,741-11,교보빌라(3동),41111,수원시 장안구,조원동
3240,14250,10000,70.1754386,1993,50.21,4,741-12,교보빌라(4동),41111,수원시 장안구,조원동
3241,16500,10300,62.42424242,1993,50.21,4,741-13,정일빌라(5동),41111,수원시 장안구,조원동
3242,15000,12000,80,1993,50.7,2,448,두성빌라(448),41111,수원시 장안구,송죽동
3243,19500,12000,61.53846154,1993,51.09,1,477-18,유광빌라,41115,수원시 팔달구,우만동
3244,12000,8000,66.66666667,1993,51.09,3,477-18,유광빌라,41115,수원시 팔달구,우만동
3245,14900,4000,26.84563758,1993,51.31,1,391-32,영화빌라,41111,수원시 장안구,영화동
3246,4800,3500,72.91666667,1993,52.03,-1,1131-20,전성빌라,41113,수원시 권선구,세류동
3247,4800,5000,104.1666667,1993,52.03,-1,1131-20,전성빌라,41113,수원시 권선구,세류동
3248,9000,11600,128.8888889,1993,52.1,3,1025-2,대성빌라,41113,수원시 권선구,세류동
3249,9000,500,5.555555556,1993,52.1,3,1025-2,대성빌라,41113,수원시 권선구,세류동
3250,13666.66667,11600,84.87804878,1993,52.1,3,1025-2,대성빌라,41113,수원시 권선구,세류동
3251,13666.66667,500,3.658536585,1993,52.1,3,1025-2,대성빌라,41113,수원시 권선구,세류동
3252,16000,12000,75,1993,52.28,2,446,학산빌라다,41113,수원시 권선구,호매실동
3253,20000,4000,20,1993,53.19,2,334-7,한성빌라가동,41113,수원시 권선구,서둔동
3254,7000,1000,14.28571429,1993,54.12,-1,414-11,기준빌라(414-11),41111,수원시 장안구,파장동
3255,7000,6500,92.85714286,1993,54.12,-1,414-11,기준빌라(414-11),41111,수원시 장안구,파장동
3256,13500,11500,85.18518519,1993,54.12,1,414-11,기준빌라(414-11),41111,수원시 장안구,파장동
3257,15500,9000,58.06451613,1993,54.34,1,446,학산빌라다,41113,수원시 권선구,호매실동
3258,13350,11000,82.39700375,1993,54.49,1,51-32,삼강빌라(51-32),41111,수원시 장안구,정자동
3259,15650,13000,83.06709265,1993,54.54,1,10월 22일,성우빌라,41115,수원시 팔달구,고등동
3260,15650,9700,61.98083067,1993,54.54,1,10월 22일,성우빌라,41115,수원시 팔달구,고등동
3261,13000,9975,76.73076923,1993,54.56,2,508-15,대성,41115,수원시 팔달구,우만동
3262,14450,10000,69.20415225,1993,54.87,1,735-19,영신빌라(1동),41111,수원시 장안구,조원동
3263,14450,12000,83.0449827,1993,54.87,1,735-19,영신빌라(1동),41111,수원시 장안구,조원동
3264,15250,11000,72.13114754,1993,54.87,2,735-5,영신빌라(3동),41111,수원시 장안구,조원동
3265,15250,16000,104.9180328,1993,54.87,2,735-5,영신빌라(3동),41111,수원시 장안구,조원동
3266,15250,10300,67.54098361,1993,54.87,2,735-5,영신빌라(3동),41111,수원시 장안구,조원동
3267,10000,4000,40,1993,55.24,2,Nov-79,청운맨션,41113,수원시 권선구,호매실동
3268,11000,11000,100,1993,55.32,4,414-13,기준빌라(414-13),41111,수원시 장안구,파장동
3269,7700,3000,38.96103896,1993,55.35,2,526,원일빌라,41113,수원시 권선구,구운동
3270,8750,1000,11.42857143,1993,56.34,-1,291-1,삼성빌라,41115,수원시 팔달구,지동
3271,8750,7500,85.71428571,1993,56.34,-1,291-1,삼성빌라,41115,수원시 팔달구,지동
3272,8075,7300,90.40247678,1993,56.34,4,291-1,삼성빌라,41115,수원시 팔달구,지동
3273,13500,13000,96.2962963,1993,56.65,3,332-1,에덴빌라,41111,수원시 장안구,정자동
3274,13000,5000,38.46153846,1993,57.3,4,446,학산빌라다,41113,수원시 권선구,호매실동
3275,14550,10000,68.72852234,1993,57.4,1,64,"부강주택(A,B)",41111,수원시 장안구,송죽동
3276,13900,6000,43.16546763,1993,57.45,-1,338-2,계룡빌라B동,41111,수원시 장안구,정자동
3277,16000,10500,65.625,1993,57.45,2,338-2,계룡빌라B동,41111,수원시 장안구,정자동
3278,16000,9000,56.25,1993,57.45,2,338-2,계룡빌라B동,41111,수원시 장안구,정자동
3279,14000,3000,21.42857143,1993,57.59,2,741-11,교보빌라(3동),41111,수원시 장안구,조원동
3280,8400,7500,89.28571429,1993,57.59,-1,741-12,교보빌라(4동),41111,수원시 장안구,조원동
3281,16750,13500,80.59701493,1993,57.59,3,741-12,교보빌라(4동),41111,수원시 장안구,조원동
3282,14000,11000,78.57142857,1993,58.01,2,332-1,에덴빌라,41111,수원시 장안구,정자동
3283,17900,13000,72.62569832,1993,58.01,4,332-1,에덴빌라,41111,수원시 장안구,정자동
3284,12500,8500,68,1993,58.27,1,687,일진맨션,41113,수원시 권선구,호매실동
3285,10000,7000,70,1993,58.27,4,687,일진맨션,41113,수원시 권선구,호매실동
3286,16700,1000,5.988023952,1993,58.64,4,529-18,우성하이츠빌라(529-18),41115,수원시 팔달구,우만동
3287,15400,11500,74.67532468,1993,59.74,1,245-70,푸른빌라트,41113,수원시 권선구,금곡동
3288,15400,13000,84.41558442,1993,59.74,1,245-70,푸른빌라트,41113,수원시 권선구,금곡동
3289,15500,2000,12.90322581,1993,59.76,3,251-5,우성빌라(251-5),41111,수원시 장안구,연무동
3290,15500,9000,58.06451613,1993,59.76,3,251-5,우성빌라(251-5),41111,수원시 장안구,연무동
3291,15500,13000,83.87096774,1993,59.76,3,251-5,우성빌라(251-5),41111,수원시 장안구,연무동
3292,18000,14000,77.77777778,1993,59.88,2,153-73,영화빌라,41117,수원시 영통구,매탄동
3293,14600,10000,68.49315068,1993,59.88,4,153-73,영화빌라,41117,수원시 영통구,매탄동
3294,14600,12600,86.30136986,1993,59.88,4,153-73,영화빌라,41117,수원시 영통구,매탄동
3295,12000,9000,75,1993,59.91,4,245-70,푸른빌라트,41113,수원시 권선구,금곡동
3296,12500,10000,80,1993,59.94,4,949-22,미래빌라(가동),41115,수원시 팔달구,인계동
3297,12500,8000,64,1993,59.94,4,949-22,미래빌라(가동),41115,수원시 팔달구,인계동
3298,14750,12000,81.3559322,1993,60.12,4,Apr-76,롯데빌리지(가동),41111,수원시 장안구,정자동
3299,14750,11800,80,1993,60.12,4,Apr-76,롯데빌리지(가동),41111,수원시 장안구,정자동
3300,17650,14000,79.32011331,1993,60.84,2,384-1,거송하이츠빌라,41111,수원시 장안구,파장동
3301,17650,15000,84.98583569,1993,60.84,2,384-1,거송하이츠빌라,41111,수원시 장안구,파장동
3302,17650,12300,69.68838527,1993,60.84,2,384-1,거송하이츠빌라,41111,수원시 장안구,파장동
3303,15000,2000,13.33333333,1993,61.92,3,743-22,진주빌라(2동),41111,수원시 장안구,조원동
3304,15000,9500,63.33333333,1993,61.92,3,743-22,진주빌라(2동),41111,수원시 장안구,조원동
3305,17300,14400,83.23699422,1993,62.55,3,741-1,정일하이츠빌라,41111,수원시 장안구,조원동
3306,17500,15600,89.14285714,1993,66.24,4,873,효원빌라,41117,수원시 영통구,매탄동
3307,23000,3000,13.04347826,1993,66.39,2,334-6,한성빌라나동,41113,수원시 권선구,서둔동
3308,22600,1000,4.424778761,1993,66.39,3,334-6,한성빌라나동,41113,수원시 권선구,서둔동
3309,9900,8000,80.80808081,1993,67.01,-1,741-1,정일하이츠빌라,41111,수원시 장안구,조원동
3310,19000,19000,100,1993,67.87,3,873,효원빌라,41117,수원시 영통구,매탄동
3311,19000,13000,68.42105263,1993,67.87,3,873,효원빌라,41117,수원시 영통구,매탄동
3312,20050,15000,74.81296758,1993,67.87,4,873,효원빌라,41117,수원시 영통구,매탄동
3313,20050,14000,69.82543641,1993,67.87,4,873,효원빌라,41117,수원시 영통구,매탄동
3314,22333.33333,19000,85.07462687,1993,84.34,4,873,효원빌라,41117,수원시 영통구,매탄동
3315,22333.33333,15000,67.1641791,1993,84.34,4,873,효원빌라,41117,수원시 영통구,매탄동
3316,22333.33333,15600,69.85074627,1993,84.34,4,873,효원빌라,41117,수원시 영통구,매탄동
3317,24000,20000,83.33333333,1993,84.96,4,883,삼호그랜드빌라,41117,수원시 영통구,매탄동
3318,29000,9800,33.79310345,1993,118.08,4,57,오룡파크빌라,41115,수원시 팔달구,남창동
3319,9500,10000,105.2631579,1994,34.97,4,265-1,송암빌라,41113,수원시 권선구,세류동
3320,13000,1000,7.692307692,1994,37.89,1,185-6,한성빌라(185-6),41115,수원시 팔달구,화서동
3321,16400,9400,57.31707317,1994,37.89,2,185-6,한성빌라(185-6),41115,수원시 팔달구,화서동
3322,11000,500,4.545454545,1994,38.4,2,314-17,화진빌라B동,41113,수원시 권선구,구운동
3323,8500,500,5.882352941,1994,38.49,3,687-1,일진빌라,41113,수원시 권선구,호매실동
3324,6500,6000,92.30769231,1994,41.46,4,687-3,다라주택(687-3),41113,수원시 권선구,호매실동
3325,12300,3000,24.3902439,1994,42.3,4,330-1,정운빌라,41111,수원시 장안구,정자동
3326,12766.66667,9000,70.49608355,1994,42.92,4,265-1,송암빌라,41113,수원시 권선구,세류동
3327,12766.66667,8000,62.66318538,1994,42.92,4,265-1,송암빌라,41113,수원시 권선구,세류동
3328,8400,1000,11.9047619,1994,43.41,2,687-2,다라주택(687-2),41113,수원시 권선구,호매실동
3329,3950,2500,63.29113924,1994,43.89,-1,687-3,다라주택(687-3),41113,수원시 권선구,호매실동
3330,10175,7200,70.76167076,1994,44.28,1,443-1,부강빌라,41113,수원시 권선구,호매실동
3331,10175,8500,83.53808354,1994,44.28,1,443-1,부강빌라,41113,수원시 권선구,호매실동
3332,7000,500,7.142857143,1994,44.28,3,443-1,부강빌라,41113,수원시 권선구,호매실동
3333,8800,500,5.681818182,1994,45.84,2,687-2,다라주택(687-2),41113,수원시 권선구,호매실동
3334,8000,3500,43.75,1994,46.17,-1,185-6,한성빌라(185-6),41115,수원시 팔달구,화서동
3335,8000,6000,75,1994,46.17,-1,185-6,한성빌라(185-6),41115,수원시 팔달구,화서동
3336,8400,9500,113.0952381,1994,47.16,1,231-14,중앙빌라라동,41115,수원시 팔달구,지동
3337,9000,1000,11.11111111,1994,48.15,4,330-1,정운빌라,41111,수원시 장안구,정자동
3338,12900,11500,89.14728682,1994,48.18,1,524-2,"남양그랜드타운(1동,2동)",41117,수원시 영통구,망포동
3339,14500,1000,6.896551724,1994,49.43,2,524-2,"남양그랜드타운(1동,2동)",41117,수원시 영통구,망포동
3340,13000,10000,76.92307692,1994,52.05,2,524-2,"남양그랜드타운(1동,2동)",41117,수원시 영통구,망포동
3341,13500,12000,88.88888889,1994,53.1,3,182-2,명진아트빌라,41111,수원시 장안구,송죽동
3342,13500,10000,74.07407407,1994,53.1,3,182-2,명진아트빌라,41111,수원시 장안구,송죽동
3343,15000,2000,13.33333333,1994,54.09,3,265-1,송암빌라,41113,수원시 권선구,세류동
3344,15000,500,3.333333333,1994,54.09,3,265-1,송암빌라,41113,수원시 권선구,세류동
3345,19300,8000,41.4507772,1994,54.72,1,323-14,상아,41111,수원시 장안구,정자동
3346,13250,9000,67.9245283,1994,54.72,3,323-14,상아,41111,수원시 장안구,정자동
3347,14300,11000,76.92307692,1994,54.72,4,323-14,상아,41111,수원시 장안구,정자동
3348,11000,8500,77.27272727,1994,55.53,2,517-8,삼일빌라(517-8),41117,수원시 영통구,망포동
3349,13200,10000,75.75757576,1994,55.53,3,517-8,삼일빌라(517-8),41117,수원시 영통구,망포동
3350,10000,10000,100,1994,56.04,-1,Feb-38,대림빌라(38-2),41111,수원시 장안구,정자동
3351,12000,9970,83.08333333,1994,56.31,2,215-33,이화빌라,41111,수원시 장안구,연무동
3352,11850,11000,92.82700422,1994,56.4,3,104,길주택,41111,수원시 장안구,송죽동
3353,11850,9500,80.16877637,1994,56.4,3,104,길주택,41111,수원시 장안구,송죽동
3354,6800,5000,73.52941176,1994,56.48,-1,330-1,정운빌라,41111,수원시 장안구,정자동
3355,11200,12000,107.1428571,1994,56.48,1,330-1,정운빌라,41111,수원시 장안구,정자동
3356,12500,12000,96,1994,57.18,1,323-14,상아,41111,수원시 장안구,정자동
3357,19250,2000,10.38961039,1994,57.33,2,330-1,정운빌라,41111,수원시 장안구,정자동
3358,11850,13000,109.7046414,1994,57.545,1,486-20,유천빌라,41117,수원시 영통구,망포동
3359,5300,5500,103.7735849,1994,57.6,-1,1153-9,현대아트빌라,41113,수원시 권선구,세류동
3360,14700,10500,71.42857143,1994,57.6,4,1153-9,현대아트빌라,41113,수원시 권선구,세류동
3361,13000,11000,84.61538462,1994,57.755,3,486-20,유천빌라,41117,수원시 영통구,망포동
3362,9000,9800,108.8888889,1994,57.84,1,503-4,창남빌라,41115,수원시 팔달구,우만동
3363,9000,3500,38.88888889,1994,57.84,1,503-4,창남빌라,41115,수원시 팔달구,우만동
3364,21000,13000,61.9047619,1994,58.58,2,491-1,삼성빌라,41115,수원시 팔달구,우만동
3365,13700,1000,7.299270073,1994,58.695,2,221-26,신풍빌라,41115,수원시 팔달구,신풍동
3366,13700,11000,80.2919708,1994,58.695,2,221-26,신풍빌라,41115,수원시 팔달구,신풍동
3367,13700,3000,21.89781022,1994,59.3,4,771,문화맨션(771-0),41111,수원시 장안구,조원동
3368,14350,13000,90.59233449,1994,59.41,2,486-17,도고훼미리타운(5동),41117,수원시 영통구,망포동
3369,17000,10000,58.82352941,1994,59.41,4,486-17,도고훼미리타운(5동),41117,수원시 영통구,망포동
3370,12800,1000,7.8125,1994,59.45,4,524-7,"남양그랜드타운(3동,4동)",41117,수원시 영통구,망포동
3371,7500,7300,97.33333333,1994,59.61,-1,39-33,삼강빌라(39-33),41111,수원시 장안구,정자동
3372,15800,2000,12.65822785,1994,59.61,2,39-33,삼강빌라(39-33),41111,수원시 장안구,정자동
3373,15800,3000,18.98734177,1994,59.61,2,39-33,삼강빌라(39-33),41111,수원시 장안구,정자동
3374,15000,10500,70,1994,59.78,1,491-1,삼성빌라,41115,수원시 팔달구,우만동
3375,19500,14000,71.79487179,1994,59.78,2,491-1,삼성빌라,41115,수원시 팔달구,우만동
3376,19800,1000,5.050505051,1994,59.78,4,491-1,삼성빌라,41115,수원시 팔달구,우만동
3377,14000,2000,14.28571429,1994,59.85,3,77-60,(77-60),41115,수원시 팔달구,매교동
3378,15500,9500,61.29032258,1994,59.95,1,443-1,부강빌라,41113,수원시 권선구,호매실동
3379,15500,14000,90.32258065,1994,59.95,1,443-1,부강빌라,41113,수원시 권선구,호매실동
3380,13300,10000,75.18796992,1994,59.95,3,443-1,부강빌라,41113,수원시 권선구,호매실동
3381,16500,3000,18.18181818,1994,59.96,2,732-23,삼정빌라트,41111,수원시 장안구,조원동
3382,16500,2000,12.12121212,1994,59.96,2,732-23,삼정빌라트,41111,수원시 장안구,조원동
3383,14700,2000,13.60544218,1994,59.96,4,732-23,삼정빌라트,41111,수원시 장안구,조원동
3384,8000,1000,12.5,1994,59.98,-1,502-8,현대빌라(2동),41111,수원시 장안구,송죽동
3385,8000,1000,12.5,1994,59.98,-1,502-9,현대빌라(1동),41111,수원시 장안구,송죽동
3386,10000,8000,80,1994,60.12,4,409-6,장원빌라(409-6),41111,수원시 장안구,파장동
3387,13500,11000,81.48148148,1994,60.3,1,409-1,장원빌라(409-1),41111,수원시 장안구,파장동
3388,9800,300,3.06122449,1994,60.48,1,1131-68,서광빌라(1131-68),41113,수원시 권선구,세류동
3389,11000,1000,9.090909091,1994,61,1,221-26,신풍빌라,41115,수원시 팔달구,신풍동
3390,14500,17000,117.2413793,1994,61.3,3,99-14,오룡파크빌라,41115,수원시 팔달구,남창동
3391,15500,15000,96.77419355,1994,65.02,3,759-27,삼일빌라(가동),41111,수원시 장안구,조원동
3392,12000,10000,83.33333333,1994,66.42,1,256-35,"새그린빌라(A,B동)",41111,수원시 장안구,연무동
3393,21500,13000,60.46511628,1994,68.49,2,101-56,선우장미주택,41117,수원시 영통구,매탄동
3394,19900,2000,10.05025126,1994,73.83,1,495-7,한미,41111,수원시 장안구,송죽동
3395,20000,15000,75,1994,74.83,1,495-7,한미,41111,수원시 장안구,송죽동
3396,19150,14000,73.10704961,1994,74.83,3,495-7,한미,41111,수원시 장안구,송죽동
3397,16000,13000,81.25,1994,79.09,1,759-27,삼일빌라(가동),41111,수원시 장안구,조원동
3398,20300,17000,83.74384236,1994,81.18,2,735-9,산마을빌라,41111,수원시 장안구,조원동
3399,21750,20000,91.95402299,1994,82.59,2,101-56,선우장미주택,41117,수원시 영통구,매탄동
3400,21750,20100,92.4137931,1994,82.59,2,101-56,선우장미주택,41117,수원시 영통구,매탄동
3401,19500,11000,56.41025641,1994,84.84,1,490-5,진영하이츠빌라,41115,수원시 팔달구,우만동
3402,24700,17000,68.82591093,1994,84.93,1,101-56,선우장미주택,41117,수원시 영통구,매탄동
3403,22000,17000,77.27272727,1994,84.93,3,101-56,선우장미주택,41117,수원시 영통구,매탄동
3404,22000,20000,90.90909091,1994,84.93,3,101-56,선우장미주택,41117,수원시 영통구,매탄동
3405,22000,10000,45.45454545,1994,84.93,3,325-16,현준맨션2동,41111,수원시 장안구,정자동
3406,22000,15200,69.09090909,1994,84.93,3,325-16,현준맨션2동,41111,수원시 장안구,정자동
3407,7400,6900,93.24324324,1995,28.795,4,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3408,10000,6000,60,1995,29.64,1,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3409,12800,500,3.90625,1995,29.64,3,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3410,12800,6000,46.875,1995,29.64,3,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3411,11500,500,4.347826087,1995,29.64,4,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3412,6800,6300,92.64705882,1995,32.46,4,414-3,삼진빌라,41113,수원시 권선구,호매실동
3413,6800,6500,95.58823529,1995,32.46,4,414-3,삼진빌라,41113,수원시 권선구,호매실동
3414,7000,4500,64.28571429,1995,32.56,4,158-19,한성그린하이츠빌라,41113,수원시 권선구,세류동
3415,19700,1000,5.076142132,1995,34.32,2,112-6,에덴하이츠빌라,41115,수원시 팔달구,지동
3416,17500,2000,11.42857143,1995,34.62,-1,112-6,에덴하이츠빌라,41115,수원시 팔달구,지동
3417,8000,6200,77.5,1995,34.76,2,323-33,(323-33),41115,수원시 팔달구,인계동
3418,13250,7350,55.47169811,1995,36.16,3,529-5,우성하이츠빌라C동,41115,수원시 팔달구,우만동
3419,12000,1000,8.333333333,1995,36.54,4,375-4,삼진빌라(375-4),41113,수원시 권선구,오목천동
3420,12000,500,4.166666667,1995,36.54,4,375-4,삼진빌라(375-4),41113,수원시 권선구,오목천동
3421,9500,6500,68.42105263,1995,39.76,2,414-3,삼진빌라,41113,수원시 권선구,호매실동
3422,13000,10000,76.92307692,1995,40.32,1,132-1,고등빌라,41115,수원시 팔달구,고등동
3423,7650,6000,78.43137255,1995,41.315,2,245-64,현대아트빌라,41113,수원시 권선구,금곡동
3424,13250,10000,75.47169811,1995,41.48,2,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3425,13250,8000,60.37735849,1995,41.48,2,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3426,12250,8000,65.30612245,1995,41.48,3,220-49,영광원룸빌라트,41115,수원시 팔달구,화서동
3427,4600,200,4.347826087,1995,42.18,-1,564-4,대보빌라(B),41113,수원시 권선구,세류동
3428,11000,9000,81.81818182,1995,43.02,1,529-5,우성하이츠빌라C동,41115,수원시 팔달구,우만동
3429,11500,500,4.347826087,1995,43.11,3,564-4,대보빌라(B),41113,수원시 권선구,세류동
3430,12800,8000,62.5,1995,44.1,3,112-6,에덴하이츠빌라,41115,수원시 팔달구,지동
3431,9000,1000,11.11111111,1995,44.66,4,325-1,삼나빌라C동,41111,수원시 장안구,천천동
3432,5400,7500,138.8888889,1995,45.14,-1,335,일진빌라,41117,수원시 영통구,망포동
3433,7800,7500,96.15384615,1995,45.14,-1,335,일진빌라,41117,수원시 영통구,망포동
3434,5400,7500,138.8888889,1995,45.14,-1,335,일진빌라,41117,수원시 영통구,망포동
3435,12000,7500,62.5,1995,45.14,1,335,일진빌라,41117,수원시 영통구,망포동
3436,10250,15000,146.3414634,1995,45.16,3,325-1,삼나빌라C동,41111,수원시 장안구,천천동
3437,5000,6000,120,1995,45.81,-1,439-7,주영(3동),41113,수원시 권선구,세류동
3438,19800,7000,35.35353535,1995,46,4,112-6,에덴하이츠빌라,41115,수원시 팔달구,지동
3439,10000,8000,80,1995,46.14,4,375-4,삼진빌라(375-4),41113,수원시 권선구,오목천동
3440,14000,500,3.571428571,1995,46.2,4,386-3,삼주타운A동,41111,수원시 장안구,천천동
3441,14000,2000,14.28571429,1995,46.2,4,386-3,삼주타운A동,41111,수원시 장안구,천천동
3442,10500,6500,61.9047619,1995,46.77,1,564-31,대보빌라(A),41113,수원시 권선구,세류동
3443,12500,10000,80,1995,47.7,2,529-10,신흥빌라(가동),41117,수원시 영통구,망포동
3444,10000,9000,90,1995,47.7,3,529-10,신흥빌라(가동),41117,수원시 영통구,망포동
3445,11500,9000,78.26086957,1995,47.7,3,529-10,신흥빌라(가동),41117,수원시 영통구,망포동
3446,12900,10000,77.51937984,1995,49.5,2,414-3,삼진빌라,41113,수원시 권선구,호매실동
3447,12600,9000,71.42857143,1995,50.49,2,564-31,대보빌라(A),41113,수원시 권선구,세류동
3448,17300,12000,69.36416185,1995,54.82,2,572-2,동서빌라(D),41113,수원시 권선구,세류동
3449,12500,10000,80,1995,56.34,4,416-3,홍익빌라,41117,수원시 영통구,망포동
3450,15000,1000,6.666666667,1995,56.6,1,Nov-33,환희빌라(33-11),41111,수원시 장안구,정자동
3451,15000,1500,10,1995,56.6,1,Nov-33,환희빌라(33-11),41111,수원시 장안구,정자동
3452,12000,11000,91.66666667,1995,57.93,2,266,"동양빌라A,B동",41113,수원시 권선구,입북동
3453,12883.33333,15000,116.4294955,1995,58.89,2,1113-3,육성빌라,41113,수원시 권선구,세류동
3454,16850,1000,5.934718101,1995,59.52,1,45-149,동명그린맨션,41113,수원시 권선구,서둔동
3455,23500,17000,72.34042553,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3456,23500,12600,53.61702128,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3457,23500,14330,60.9787234,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3458,23500,21000,89.36170213,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3459,28000,17000,60.71428571,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3460,28000,12600,45,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3461,28000,14330,51.17857143,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3462,28000,21000,75,1995,59.79,2,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3463,25000,1000,4,1995,59.79,4,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3464,25000,2000,8,1995,59.79,4,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3465,25000,17000,68,1995,59.79,4,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3466,25000,13000,52,1995,59.79,4,1216-1,대동하이츠타운,41117,수원시 영통구,매탄동
3467,7300,7000,95.89041096,1995,59.79,-1,390-8,대성빌라,41111,수원시 장안구,영화동
3468,12000,1000,8.333333333,1995,59.83,2,453-30,원영빌라3동,41113,수원시 권선구,호매실동
3469,12000,1500,12.5,1995,59.83,2,453-30,원영빌라3동,41113,수원시 권선구,호매실동
3470,16800,2000,11.9047619,1995,59.84,3,325-11,일월맨션,41111,수원시 장안구,천천동
3471,16800,15000,89.28571429,1995,59.84,3,325-11,일월맨션,41111,수원시 장안구,천천동
3472,13566.66667,12000,88.45208845,1995,59.935,4,37-31,입지빌라A동,41111,수원시 장안구,영화동
3473,12700,3000,23.62204724,1995,60.12,4,301-1,종국빌라,41111,수원시 장안구,파장동
3474,14900,12000,80.53691275,1995,62.04,3,587-9,청구빌라(587-9),41111,수원시 장안구,파장동
3475,20100,12000,59.70149254,1995,63.39,4,45-149,동명그린맨션,41113,수원시 권선구,서둔동
3476,13500,13000,96.2962963,1995,65.14,1,325-11,일월맨션,41111,수원시 장안구,천천동
3477,12800,7000,54.6875,1995,65.14,3,325-11,일월맨션,41111,수원시 장안구,천천동
3478,13000,15000,115.3846154,1995,66.72,3,572-21,동서빌라(C),41113,수원시 권선구,세류동
3479,20000,17000,85,1995,67.93,1,572-23,동서빌라(A),41113,수원시 권선구,세류동
3480,30000,20000,66.66666667,1995,70.2,1,520-21,장미타운B동,41115,수원시 팔달구,우만동
3481,30000,18500,61.66666667,1995,70.2,1,520-21,장미타운B동,41115,수원시 팔달구,우만동
