"년도","분기","시도","시군구","단속업소수","과태료","경고","고발","조치중","시도명","시군구명"
"2023",3,"27","27290",0,1,0,0,0,대구광역시,달서구
"2023",3,"28","28110",0,1,0,0,0,인천광역시,중구
"2023",3,"28","28177",0,0,0,0,0,인천광역시,미추홀구
"2023",3,"28","28185",0,8,0,0,0,인천광역시,연수구
"2023",3,"28","28200",0,2,0,0,0,인천광역시,남동구
"2023",3,"28","28237",0,2,0,0,0,인천광역시,부평구
"2023",3,"28","28245",0,1,0,0,0,인천광역시,계양구
"2023",3,"28","28260",0,5,0,0,0,인천광역시,서구
"2023",3,"29","29140",0,27,0,0,0,광주광역시,서구
"2023",3,"29","29155",0,0,0,0,0,광주광역시,남구
"2023",3,"30","30110",0,1,0,0,0,대전광역시,동구
"2023",3,"30","30140",0,2,0,0,0,대전광역시,중구
"2023",3,"30","30200",0,0,0,0,0,대전광역시,유성구
"2023",3,"31","31110",0,0,0,0,0,울산광역시,중구
"2023",3,"31","31140",0,9,0,0,0,울산광역시,남구
"2023",3,"31","31170",0,1,0,0,0,울산광역시,동구
"2023",3,"31","31200",0,1,0,0,0,울산광역시,북구
"2023",3,"31","31710",0,2,0,0,0,울산광역시,울주군
"2023",3,"41","41117",0,2,0,0,0,경기도,수원시영통구
"2023",3,"41","41131",0,0,0,0,0,경기도,성남시수정구
"2023",3,"41","41135",0,37,0,0,0,경기도,성남시분당구
"2023",3,"41","41150",0,12,0,0,0,경기도,의정부시
"2023",3,"41","41171",0,1,0,0,0,경기도,안양시만안구
"2023",3,"41","41190",0,8,0,0,0,경기도,부천시
"2023",3,"41","41220",0,15,0,0,0,경기도,평택시
"2023",3,"41","41271",0,1,0,0,0,경기도,안산시상록구
"2023",3,"41","41281",0,3,0,0,0,경기도,고양시덕양구
"2023",3,"41","41285",0,1,0,0,0,경기도,고양시일산동구
"2023",3,"41","41287",0,21,0,0,0,경기도,고양시일산서구
"2023",3,"41","41310",0,1,0,0,0,경기도,구리시
"2023",3,"41","41360",0,4,0,0,0,경기도,남양주시
"2023",3,"41","41390",0,0,0,0,0,경기도,시흥시
"2023",3,"41","41450",0,27,0,0,0,경기도,하남시
"2023",3,"41","41461",0,0,0,0,0,경기도,용인시처인구
"2023",3,"41","41463",0,0,0,0,0,경기도,용인시기흥구
"2023",3,"41","41465",0,1,0,0,0,경기도,용인시수지구
"2023",3,"41","41480",0,1,0,0,0,경기도,파주시
"2023",3,"41","41500",0,0,0,0,0,경기도,이천시
"2023",3,"41","41550",0,2,0,2,0,경기도,안성시
"2023",3,"41","41570",0,22,0,0,0,경기도,김포시
"2023",3,"41","41590",0,27,0,0,0,경기도,화성시
"2023",3,"41","41610",0,0,0,0,0,경기도,광주시
"2023",3,"41","41630",0,0,0,0,0,경기도,양주시
"2023",3,"41","41650",0,2,0,0,0,경기도,포천시
"2023",3,"41","41820",0,1,0,0,0,경기도,가평군
"2023",3,"41","41830",0,1,0,0,0,경기도,양평군
"2023",3,"43","43113",0,2,0,0,0,충청북도,청주시흥덕구
"2023",3,"44","44133",0,2,0,0,0,충청남도,천안시서북구
"2023",3,"44","44200",0,0,0,0,0,충청남도,아산시
"2023",3,"44","44270",0,0,0,0,0,충청남도,당진시
"2023",3,"46","46130",0,1,0,0,0,전라남도,여수시
"2023",3,"46","46830",0,0,0,0,0,전라남도,영암군
"2023",3,"47","47111",0,0,0,0,0,경상북도,포항시남구
"2023",3,"47","47113",0,0,0,0,0,경상북도,포항시북구
"2023",3,"47","47190",0,9,8,0,0,경상북도,구미시
"2023",3,"47","47290",0,2,0,0,0,경상북도,경산시
"2023",3,"48","48127",0,1,0,0,0,경상남도,창원시마산회원구
"2023",3,"48","48240",0,1,0,0,0,경상남도,사천시
"2023",3,"48","48250",0,2,0,0,0,경상남도,김해시
"2023",3,"48","48310",0,0,0,0,0,경상남도,거제시
"2023",3,"48","48330",0,5,5,0,0,경상남도,양산시
"2023",3,"48","48730",0,0,0,0,0,경상남도,함안군
"2023",3,"48","48880",0,0,0,0,0,경상남도,거창군
"2023",3,"50","50110",0,2,0,0,0,제주특별자치도,제주시
"2023",3,"51","51110",0,2,0,0,0,강원특별자치도,춘천시
"2023",3,"51","51130",0,1,0,0,0,강원특별자치도,원주시
"2023",3,"51","51170",0,0,0,0,0,강원특별자치도,동해시
"2023",3,"51","51730",0,0,1,0,0,강원특별자치도,횡성군
"2023",3,"52","52111",0,0,0,0,0,전북특별자치도,전주시완산구
"2023",3,"52","52113",0,1,0,0,0,전북특별자치도,전주시덕진구
"2023",3,"52","52130",0,6,0,0,0,전북특별자치도,군산시
"2023",3,"52","52800",0,1,0,0,0,전북특별자치도,부안군
"2023",4,"11","11110",0,0,0,0,0,서울특별시,종로구
"2023",4,"11","11140",0,2,0,0,0,서울특별시,중구
"2023",4,"11","11170",0,4,0,0,0,서울특별시,용산구
"2023",4,"11","11200",1,1,0,0,0,서울특별시,성동구
"2023",4,"11","11230",0,2,0,0,0,서울특별시,동대문구
"2023",4,"11","11260",0,3,0,0,0,서울특별시,중랑구
"2023",4,"11","11290",0,1,1,0,0,서울특별시,성북구
"2023",4,"11","11305",0,17,0,0,0,서울특별시,강북구
"2023",4,"11","11350",0,2,0,0,0,서울특별시,노원구
"2023",4,"11","11380",0,8,0,0,0,서울특별시,은평구
"2023",4,"11","11440",0,1,0,0,0,서울특별시,마포구
"2023",4,"11","11470",0,11,0,0,0,서울특별시,양천구
"2023",4,"11","11500",0,12,0,0,0,서울특별시,강서구
"2023",4,"11","11530",0,0,0,0,0,서울특별시,구로구
"2023",4,"11","11545",0,1,0,0,0,서울특별시,금천구
"2023",4,"11","11620",0,0,0,0,0,서울특별시,관악구
"2023",4,"11","11650",0,3,0,0,0,서울특별시,서초구
"2023",4,"11","11680",0,6,0,0,0,서울특별시,강남구
"2023",4,"11","11710",0,16,0,0,0,서울특별시,송파구
"2023",4,"11","11740",0,2,0,0,0,서울특별시,강동구
"2023",4,"26","26110",0,5,0,0,0,부산광역시,중구
"2023",4,"26","26170",0,0,0,0,0,부산광역시,동구
"2023",4,"26","26230",0,1,0,0,0,부산광역시,부산진구
"2023",4,"26","26260",0,1,0,0,0,부산광역시,동래구
"2023",4,"26","26290",0,1,0,0,0,부산광역시,남구
"2023",4,"26","26320",0,0,0,0,0,부산광역시,북구
"2023",4,"26","26350",0,4,0,0,0,부산광역시,해운대구
"2023",4,"26","26380",0,11,0,0,0,부산광역시,사하구
"2023",4,"26","26440",0,2,0,0,1,부산광역시,강서구
"2023",4,"26","26470",0,3,0,0,0,부산광역시,연제구
"2023",4,"26","26500",0,22,0,0,0,부산광역시,수영구
"2023",4,"26","26530",0,10,0,0,0,부산광역시,사상구
"2023",4,"26","26710",0,2,0,0,0,부산광역시,기장군
"2023",4,"27","27110",0,8,0,0,0,대구광역시,중구
"2023",4,"27","27170",0,7,0,0,0,대구광역시,서구
"2023",4,"27","27230",0,1,0,0,0,대구광역시,북구
"2023",4,"27","27260",0,3,0,0,0,대구광역시,수성구
"2023",4,"27","27290",0,2,0,0,0,대구광역시,달서구
"2023",4,"28","28110",0,0,0,0,0,인천광역시,중구
"2023",4,"28","28140",0,1,0,0,0,인천광역시,동구
"2023",4,"28","28177",0,2,0,0,0,인천광역시,미추홀구
"2023",4,"28","28185",0,2,0,0,0,인천광역시,연수구
"2023",4,"28","28200",0,4,0,0,0,인천광역시,남동구
"2023",4,"28","28237",0,1,0,0,0,인천광역시,부평구
"2023",4,"28","28260",0,0,0,0,0,인천광역시,서구
"2023",4,"29","29140",0,26,0,0,0,광주광역시,서구
"2023",4,"29","29155",0,0,0,0,0,광주광역시,남구
"2023",4,"29","29170",0,0,0,0,0,광주광역시,북구
"2023",4,"29","29200",0,0,0,0,0,광주광역시,광산구
"2023",4,"30","30110",0,6,0,0,0,대전광역시,동구
"2023",4,"30","30140",0,0,0,0,0,대전광역시,중구
"2023",4,"30","30200",0,1,0,0,0,대전광역시,유성구
"2023",4,"31","31110",0,2,0,0,0,울산광역시,중구
"2023",4,"31","31140",0,24,0,0,0,울산광역시,남구
"2023",4,"31","31170",0,1,0,0,0,울산광역시,동구
"2023",4,"31","31710",0,3,0,0,0,울산광역시,울주군
"2023",4,"36","36110",0,0,0,0,0,세종특별자치시,세종시
"2023",4,"41","41115",0,18,0,0,0,경기도,수원시팔달구
"2023",4,"41","41117",0,2,0,0,0,경기도,수원시영통구
"2023",4,"41","41131",0,4,0,0,0,경기도,성남시수정구
"2023",4,"41","41133",0,4,0,0,0,경기도,성남시중원구
"2023",4,"41","41135",0,12,3,0,0,경기도,성남시분당구
"2023",4,"41","41150",0,3,0,0,0,경기도,의정부시
"2023",4,"41","41171",0,5,0,0,0,경기도,안양시만안구
"2023",4,"41","41192",0,15,0,0,0,경기도,부천시원미구
"2023",4,"41","41194",0,11,0,0,0,경기도,부천시소사구
"2023",4,"41","41196",0,3,0,0,0,경기도,부천시오정구
"2023",4,"41","41220",0,11,0,0,0,경기도,평택시
"2023",4,"41","41250",0,1,0,0,0,경기도,동두천시
"2023",4,"41","41271",0,0,0,0,0,경기도,안산시상록구
"2023",4,"41","41273",0,5,0,0,0,경기도,안산시단원구
"2023",4,"41","41281",0,1,0,0,0,경기도,고양시덕양구
"2023",4,"41","41285",0,6,0,0,0,경기도,고양시일산동구
"2023",4,"41","41287",0,6,0,0,0,경기도,고양시일산서구
"2023",4,"41","41290",0,1,0,0,0,경기도,과천시
"2023",4,"41","41360",0,2,0,0,0,경기도,남양주시
"2023",4,"41","41370",0,2,0,0,0,경기도,오산시
"2023",4,"41","41390",0,3,0,0,0,경기도,시흥시
"2023",4,"41","41430",0,4,0,0,0,경기도,의왕시
"2023",4,"41","41450",0,1,0,0,0,경기도,하남시
"2023",4,"41","41461",0,11,0,0,0,경기도,용인시처인구
"2023",4,"41","41465",0,4,0,0,0,경기도,용인시수지구
"2023",4,"41","41480",0,1,0,0,0,경기도,파주시
"2023",4,"41","41550",0,0,0,0,0,경기도,안성시
"2023",4,"41","41570",0,22,0,0,0,경기도,김포시
"2023",4,"41","41590",0,26,0,0,0,경기도,화성시
"2023",4,"41","41610",0,0,0,0,0,경기도,광주시
"2023",4,"41","41630",0,6,0,0,0,경기도,양주시
"2023",4,"41","41650",0,1,0,0,0,경기도,포천시
"2023",4,"41","41830",0,1,0,0,0,경기도,양평군
"2023",4,"43","43111",0,3,0,0,0,충청북도,청주시상당구
"2023",4,"43","43130",0,1,0,0,0,충청북도,충주시
"2023",4,"44","44131",0,8,0,0,0,충청남도,천안시동남구
"2023",4,"44","44150",0,1,0,0,0,충청남도,공주시
"2023",4,"44","44200",0,0,0,0,0,충청남도,아산시
"2023",4,"44","44810",0,0,0,0,0,충청남도,예산군
"2023",4,"44","44825",0,2,0,0,0,충청남도,태안군
"2023",4,"46","46130",0,0,0,0,0,전라남도,여수시
"2023",4,"46","46780",0,0,0,0,0,전라남도,보성군
"2023",4,"46","46910",0,0,0,0,0,전라남도,신안군
"2023",4,"47","47111",0,0,0,0,0,경상북도,포항시남구
"2023",4,"47","47113",0,2,0,0,0,경상북도,포항시북구
"2023",4,"47","47130",0,0,0,0,0,경상북도,경주시
"2023",4,"47","47170",0,1,0,0,0,경상북도,안동시
"2023",4,"47","47190",0,8,1,0,0,경상북도,구미시
"2023",4,"47","47230",0,0,0,0,0,경상북도,영천시
"2023",4,"47","47290",0,3,0,0,0,경상북도,경산시
"2023",4,"48","48123",0,3,0,0,0,경상남도,창원시성산구
"2023",4,"48","48125",0,0,0,0,0,경상남도,창원시마산합포구
"2023",4,"48","48129",0,3,0,0,0,경상남도,창원시진해구
"2023",4,"48","48250",0,1,0,0,0,경상남도,김해시
"2023",4,"48","48270",0,1,0,0,0,경상남도,밀양시
"2023",4,"48","48330",0,1,8,0,0,경상남도,양산시
"2023",4,"50","50110",0,1,0,0,0,제주특별자치도,제주시
"2023",4,"51","51110",0,4,0,0,0,강원특별자치도,춘천시
"2023",4,"51","51130",0,0,0,0,0,강원특별자치도,원주시
"2023",4,"51","51150",0,0,0,0,0,강원특별자치도,강릉시
"2023",4,"52","52113",0,3,0,0,0,전북특별자치도,전주시덕진구
"2024",1,"11","11110",0,3,0,0,0,서울특별시,종로구
"2024",1,"11","11200",4,3,0,0,0,서울특별시,성동구
"2024",1,"11","11215",0,1,4,0,0,서울특별시,광진구
"2024",1,"11","11260",0,3,0,0,0,서울특별시,중랑구
"2024",1,"11","11290",0,4,0,0,0,서울특별시,성북구
"2024",1,"11","11305",0,5,0,0,0,서울특별시,강북구
"2024",1,"11","11380",0,1,0,0,0,서울특별시,은평구
"2024",1,"11","11410",0,1,0,0,0,서울특별시,서대문구
"2024",1,"11","11440",0,0,0,0,0,서울특별시,마포구
"2024",1,"11","11470",0,7,0,0,0,서울특별시,양천구
"2024",1,"11","11500",0,5,0,0,0,서울특별시,강서구
"2024",1,"11","11530",0,6,0,0,0,서울특별시,구로구
"2024",1,"11","11545",0,2,0,0,0,서울특별시,금천구
"2024",1,"11","11650",0,16,0,0,0,서울특별시,서초구
"2024",1,"11","11680",0,3,0,0,0,서울특별시,강남구
"2024",1,"11","11710",0,34,0,0,0,서울특별시,송파구
"2024",1,"11","11740",0,1,0,0,0,서울특별시,강동구
"2024",1,"26","26110",0,0,0,0,0,부산광역시,중구
"2024",1,"26","26140",0,7,0,0,0,부산광역시,서구
"2024",1,"26","26290",0,1,0,0,0,부산광역시,남구
"2024",1,"26","26350",0,1,0,0,0,부산광역시,해운대구
"2024",1,"26","26380",0,5,0,0,0,부산광역시,사하구
"2024",1,"26","26470",0,6,0,0,0,부산광역시,연제구
"2024",1,"26","26500",0,4,0,0,0,부산광역시,수영구
"2024",1,"26","26710",0,1,0,0,0,부산광역시,기장군
"2024",1,"27","27110",0,9,0,0,0,대구광역시,중구
"2024",1,"27","27170",0,1,0,0,0,대구광역시,서구
"2024",1,"27","27200",0,0,0,0,0,대구광역시,남구
"2024",1,"27","27290",0,2,0,0,0,대구광역시,달서구
"2024",1,"28","28140",0,0,0,0,0,인천광역시,동구
"2024",1,"28","28177",0,4,0,0,0,인천광역시,미추홀구
"2024",1,"28","28185",0,7,0,0,0,인천광역시,연수구
"2024",1,"28","28200",0,4,0,0,0,인천광역시,남동구
"2024",1,"28","28237",0,6,0,0,0,인천광역시,부평구
"2024",1,"28","28245",0,7,0,0,0,인천광역시,계양구
"2024",1,"28","28260",0,3,0,0,0,인천광역시,서구
"2024",1,"29","29110",0,1,0,0,0,광주광역시,동구
"2024",1,"29","29140",0,10,0,0,0,광주광역시,서구
"2024",1,"29","29170",0,0,0,0,0,광주광역시,북구
"2024",1,"30","30110",0,4,0,0,0,대전광역시,동구
"2024",1,"30","30140",0,2,0,0,0,대전광역시,중구
"2024",1,"30","30200",0,2,3,0,0,대전광역시,유성구
"2024",1,"31","31110",0,2,0,0,0,울산광역시,중구
"2024",1,"31","31140",0,12,0,0,0,울산광역시,남구
"2024",1,"31","31170",0,2,0,0,0,울산광역시,동구
"2024",1,"31","31710",0,1,0,0,0,울산광역시,울주군
"2024",1,"36","36110",0,0,0,0,0,세종특별자치시,세종시
"2024",1,"41","41113",0,1,0,0,0,경기도,수원시권선구
"2024",1,"41","41115",0,14,0,0,0,경기도,수원시팔달구
"2024",1,"41","41117",0,1,0,0,0,경기도,수원시영통구
"2024",1,"41","41133",0,0,0,0,0,경기도,성남시중원구
"2024",1,"41","41135",0,33,0,0,0,경기도,성남시분당구
"2024",1,"41","41150",0,3,0,0,0,경기도,의정부시
"2024",1,"41","41171",0,2,0,0,0,경기도,안양시만안구
"2024",1,"41","41173",0,1,16,0,0,경기도,안양시동안구
"2024",1,"41","41192",0,9,0,0,0,경기도,부천시원미구
"2024",1,"41","41210",0,0,0,0,0,경기도,광명시
"2024",1,"41","41220",0,6,0,0,0,경기도,평택시
"2024",1,"41","41271",0,2,0,0,0,경기도,안산시상록구
"2024",1,"41","41273",0,2,0,0,0,경기도,안산시단원구
"2024",1,"41","41281",0,9,0,0,0,경기도,고양시덕양구
"2024",1,"41","41285",0,9,0,0,0,경기도,고양시일산동구
"2024",1,"41","41287",0,5,0,0,0,경기도,고양시일산서구
"2024",1,"41","41360",0,0,0,0,0,경기도,남양주시
"2024",1,"41","41390",0,0,0,0,0,경기도,시흥시
"2024",1,"41","41450",0,9,0,0,0,경기도,하남시
"2024",1,"41","41463",0,0,0,0,0,경기도,용인시기흥구
"2024",1,"41","41465",0,0,0,0,0,경기도,용인시수지구
"2024",1,"41","41480",0,1,0,0,0,경기도,파주시
"2024",1,"41","41570",0,7,0,0,0,경기도,김포시
"2024",1,"41","41590",0,20,0,1,0,경기도,화성시
"2024",1,"41","41630",0,3,0,0,0,경기도,양주시
"2024",1,"41","41650",0,0,0,0,0,경기도,포천시
"2024",1,"41","41670",0,1,0,0,0,경기도,여주시
"2024",1,"41","41820",0,0,0,0,0,경기도,가평군
"2024",1,"41","41830",0,1,0,0,0,경기도,양평군
"2024",1,"43","43111",0,17,0,0,0,충청북도,청주시상당구
"2024",1,"43","43113",0,0,0,0,0,충청북도,청주시흥덕구
"2024",1,"43","43150",0,0,0,0,0,충청북도,제천시
"2024",1,"43","43770",0,0,0,0,0,충청북도,음성군
"2024",1,"44","44131",0,6,0,0,0,충청남도,천안시동남구
"2024",1,"44","44200",0,0,0,0,0,충청남도,아산시
"2024",1,"44","44210",0,3,0,0,0,충청남도,서산시
"2024",1,"44","44230",0,0,0,0,0,충청남도,논산시
"2024",1,"44","44800",0,0,0,0,0,충청남도,홍성군
"2024",1,"46","46150",0,0,0,0,0,전라남도,순천시
"2024",1,"46","46170",0,0,0,0,0,전라남도,나주시
"2024",1,"46","46230",0,0,0,0,0,전라남도,광양시
"2024",1,"47","47111",0,0,0,0,0,경상북도,포항시남구
"2024",1,"47","47113",0,1,0,0,0,경상북도,포항시북구
"2024",1,"47","47130",0,0,0,0,0,경상북도,경주시
"2024",1,"47","47290",0,14,0,0,0,경상북도,경산시
"2024",1,"47","47730",0,0,0,0,0,경상북도,의성군
"2024",1,"47","47850",0,1,0,0,0,경상북도,칠곡군
"2024",1,"48","48125",0,1,0,0,0,경상남도,창원시마산합포구
"2024",1,"48","48250",0,1,0,0,0,경상남도,김해시
"2024",1,"48","48270",0,0,0,0,0,경상남도,밀양시
"2024",1,"48","48330",0,2,0,0,0,경상남도,양산시
"2024",1,"51","51110",0,5,0,0,0,강원특별자치도,춘천시
"2024",1,"51","51130",0,5,0,0,0,강원특별자치도,원주시
"2024",1,"51","51150",0,0,0,0,0,강원특별자치도,강릉시
"2024",1,"51","51820",0,1,0,0,0,강원특별자치도,고성군
"2024",1,"51","51830",0,0,0,0,0,강원특별자치도,양양군
"2024",1,"52","52113",0,1,0,0,0,전북특별자치도,전주시덕진구
"2024",2,"11","11110",0,0,0,0,0,서울특별시,종로구
"2024",2,"11","11140",0,1,0,0,0,서울특별시,중구
"2024",2,"11","11200",5,4,0,0,0,서울특별시,성동구
"2024",2,"11","11215",0,2,0,0,0,서울특별시,광진구
"2024",2,"11","11290",0,0,3,0,0,서울특별시,성북구
"2024",2,"11","11350",0,1,0,0,0,서울특별시,노원구
"2024",2,"11","11440",0,5,0,0,0,서울특별시,마포구
"2024",2,"11","11470",0,1,0,0,0,서울특별시,양천구
"2024",2,"11","11500",0,4,0,0,0,서울특별시,강서구
"2024",2,"11","11560",0,1,0,0,0,서울특별시,영등포구
"2024",2,"11","11590",0,2,0,0,0,서울특별시,동작구
"2024",2,"11","11620",0,7,0,0,0,서울특별시,관악구
"2024",2,"11","11650",0,9,0,0,0,서울특별시,서초구
"2024",2,"11","11680",0,1,4,0,0,서울특별시,강남구
"2024",2,"11","11710",0,21,0,0,0,서울특별시,송파구
"2024",2,"26","26110",0,1,0,0,0,부산광역시,중구
"2024",2,"26","26200",0,3,0,0,0,부산광역시,영도구
"2024",2,"26","26230",0,0,0,0,0,부산광역시,부산진구
"2024",2,"26","26290",0,0,0,0,0,부산광역시,남구
"2024",2,"26","26350",0,6,0,0,0,부산광역시,해운대구
"2024",2,"26","26380",0,0,0,0,0,부산광역시,사하구
"2024",2,"26","26470",0,2,0,0,0,부산광역시,연제구
"2024",2,"26","26500",0,3,0,0,0,부산광역시,수영구
"2024",2,"26","26710",0,1,0,0,0,부산광역시,기장군
"2024",2,"27","27110",0,4,0,0,0,대구광역시,중구
"2024",2,"27","27140",0,3,0,0,0,대구광역시,동구
"2024",2,"27","27170",0,2,0,0,0,대구광역시,서구
"2024",2,"27","27230",0,1,0,0,0,대구광역시,북구
"2024",2,"27","27290",0,1,0,0,0,대구광역시,달서구
"2024",2,"28","28110",0,0,0,0,0,인천광역시,중구
"2024",2,"28","28140",0,0,0,0,0,인천광역시,동구
"2024",2,"28","28177",0,0,0,0,0,인천광역시,미추홀구
"2024",2,"28","28185",0,31,0,0,0,인천광역시,연수구
"2024",2,"28","28200",0,1,1,0,0,인천광역시,남동구
"2024",2,"28","28245",0,4,0,0,0,인천광역시,계양구
"2024",2,"28","28260",0,1,0,0,0,인천광역시,서구
"2024",2,"28","28710",0,0,0,0,0,인천광역시,강화군
"2024",2,"29","29110",0,2,0,0,0,광주광역시,동구
"2024",2,"29","29140",0,29,0,0,0,광주광역시,서구
"2024",2,"29","29155",0,0,0,0,0,광주광역시,남구
"2024",2,"29","29200",0,0,0,0,0,광주광역시,광산구
"2024",2,"30","30110",0,5,0,0,0,대전광역시,동구
"2024",2,"30","30170",0,6,0,0,0,대전광역시,서구
"2024",2,"30","30200",0,0,1,0,0,대전광역시,유성구
"2024",2,"31","31140",0,2,0,0,0,울산광역시,남구
"2024",2,"31","31170",0,0,0,0,0,울산광역시,동구
"2024",2,"31","31200",0,3,0,0,0,울산광역시,북구
"2024",2,"31","31710",0,1,0,0,0,울산광역시,울주군
"2024",2,"41","41111",0,0,0,0,0,경기도,수원시장안구
"2024",2,"41","41115",0,10,0,0,0,경기도,수원시팔달구
"2024",2,"41","41117",0,2,0,0,0,경기도,수원시영통구
"2024",2,"41","41131",0,0,0,0,0,경기도,성남시수정구
"2024",2,"41","41133",0,1,0,0,0,경기도,성남시중원구
"2024",2,"41","41135",0,14,1,0,0,경기도,성남시분당구
"2024",2,"41","41150",0,3,0,0,0,경기도,의정부시
"2024",2,"41","41171",0,3,0,0,0,경기도,안양시만안구
"2024",2,"41","41192",0,10,0,0,0,경기도,부천시원미구
"2024",2,"41","41194",0,25,0,0,0,경기도,부천시소사구
"2024",2,"41","41220",0,7,0,0,0,경기도,평택시
"2024",2,"41","41281",0,4,0,0,0,경기도,고양시덕양구
"2024",2,"41","41285",0,6,0,0,0,경기도,고양시일산동구
"2024",2,"41","41287",0,8,0,0,0,경기도,고양시일산서구
"2024",2,"41","41360",0,2,0,0,0,경기도,남양주시
"2024",2,"41","41390",0,0,0,0,0,경기도,시흥시
"2024",2,"41","41463",0,2,0,0,0,경기도,용인시기흥구
"2024",2,"41","41480",0,4,0,0,0,경기도,파주시
"2024",2,"41","41550",0,8,0,0,0,경기도,안성시
"2024",2,"41","41570",0,11,0,0,0,경기도,김포시
"2024",2,"41","41590",0,12,0,0,0,경기도,화성시
"2024",2,"41","41610",0,0,0,0,0,경기도,광주시
"2024",2,"41","41630",0,5,0,0,0,경기도,양주시
"2024",2,"41","41820",0,1,0,0,0,경기도,가평군
"2024",2,"43","43111",0,1,0,0,0,충청북도,청주시상당구
"2024",2,"43","43113",0,2,0,0,0,충청북도,청주시흥덕구
"2024",2,"44","44131",0,2,0,0,0,충청남도,천안시동남구
"2024",2,"44","44133",0,4,0,0,0,충청남도,천안시서북구
"2024",2,"44","44150",0,2,0,0,0,충청남도,공주시
"2024",2,"44","44200",0,0,0,0,0,충청남도,아산시
"2024",2,"44","44210",0,5,0,0,0,충청남도,서산시
"2024",2,"44","44270",0,2,0,0,0,충청남도,당진시
"2024",2,"46","46110",0,0,0,0,0,전라남도,목포시
"2024",2,"46","46170",0,1,0,0,0,전라남도,나주시
"2024",2,"46","46870",28,0,0,0,0,전라남도,영광군
"2024",2,"47","47113",0,0,0,0,0,경상북도,포항시북구
"2024",2,"47","47130",0,0,0,0,0,경상북도,경주시
"2024",2,"47","47150",0,0,0,0,0,경상북도,김천시
"2024",2,"47","47190",0,11,0,0,0,경상북도,구미시
"2024",2,"47","47290",0,0,0,0,0,경상북도,경산시
"2024",2,"47","47850",0,2,0,0,0,경상북도,칠곡군
"2024",2,"48","48123",0,1,0,0,0,경상남도,창원시성산구
"2024",2,"48","48127",0,1,0,0,0,경상남도,창원시마산회원구
"2024",2,"48","48250",0,1,0,0,0,경상남도,김해시
"2024",2,"48","48270",0,0,0,0,0,경상남도,밀양시
"2024",2,"48","48310",0,5,0,0,0,경상남도,거제시
"2024",2,"48","48330",0,0,0,0,0,경상남도,양산시
"2024",2,"48","48840",0,1,0,0,0,경상남도,남해군
"2024",2,"50","50110",0,5,0,0,0,제주특별자치도,제주시
"2024",2,"51","51130",0,3,0,0,0,강원특별자치도,원주시
"2024",2,"51","51150",0,0,0,0,0,강원특별자치도,강릉시
"2024",2,"51","51820",0,3,0,0,0,강원특별자치도,고성군
