Unnamed: 0,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,jibun,mhouseNm,sggCd,지역구명.x,umdNm.x,편차,전용면적_그룹,평균 전세가율
2588,11325,10000,88.30022075,1991,48.24,3,439-7,신라궁전타운(439-7),41113,수원시 권선구,호매실동,22.12381966,중형,66.17640109
2589,20350,10000,49.14004914,1991,48.27,1,326-2,기린맨션A동,41111,수원시 장안구,정자동,-17.22770508,중형,66.36775422
2590,20350,6500,31.94103194,1991,48.27,1,326-2,기린맨션A동,41111,수원시 장안구,정자동,-34.42672228,중형,66.36775422
2591,20350,15000,73.71007371,1991,48.27,1,326-2,기린맨션A동,41111,수원시 장안구,정자동,7.342319488,중형,66.36775422
2592,20350,1500,7.371007371,1991,48.27,1,326-2,기린맨션A동,41111,수원시 장안구,정자동,-58.99674685,중형,66.36775422
2593,21500,13000,60.46511628,1991,48.27,2,326-2,기린맨션A동,41111,수원시 장안구,정자동,-5.902637942,중형,66.36775422
2594,21500,8000,37.20930233,1991,48.27,2,326-2,기린맨션A동,41111,수원시 장안구,정자동,-29.15845189,중형,66.36775422
2595,12500,10500,84,1991,48.35,2,108-18,입지주택(라동),41111,수원시 장안구,송죽동,16.74417183,중형,67.25582817
2596,12500,10000,80,1991,48.35,2,108-18,입지주택(라동),41111,수원시 장안구,송죽동,12.74417183,중형,67.25582817
2597,12500,8000,64,1991,48.35,2,108-18,입지주택(라동),41111,수원시 장안구,송죽동,-3.255828174,중형,67.25582817
2598,11500,500,4.347826087,1991,48.36,3,388-7,기린빌라(A),41117,수원시 영통구,망포동,-68.57842748,중형,72.92625356
2599,19000,19000,100,1991,48.36,4,388-7,기린빌라(A),41117,수원시 영통구,망포동,27.07374644,중형,72.92625356
2600,17800,11000,61.79775281,1991,48.6,2,519-12,"락토하이츠빌라6동,3동",41115,수원시 팔달구,우만동,-2.253745847,중형,64.05149866
2601,29500,500,1.694915254,1991,48.63,-1,167-10,"우주타운(13,14동)",41117,수원시 영통구,매탄동,-32.59936327,중형,34.29427852
2602,25500,6000,23.52941176,1991,48.63,1,167-10,"우주타운(13,14동)",41117,수원시 영통구,매탄동,-10.76486676,중형,34.29427852
2603,11500,8000,69.56521739,1991,48.7,2,97-80,현대빌라(97-80),41113,수원시 권선구,세류동,11.80836335,중형,57.75685404
2604,5100,5000,98.03921569,1991,48.96,-1,40-52,삼신빌라마동,41115,수원시 팔달구,화서동,40.22700038,중형,57.81221531
2605,9000,8000,88.88888889,1991,49.12,-1,499-5,"현대빌라(A동,B동)",41115,수원시 팔달구,우만동,24.83739023,중형,64.05149866
2606,22500,15000,66.66666667,1991,49.12,1,499-5,"현대빌라(A동,B동)",41115,수원시 팔달구,우만동,2.615168013,중형,64.05149866
2607,22500,10700,47.55555556,1991,49.12,1,499-5,"현대빌라(A동,B동)",41115,수원시 팔달구,우만동,-16.4959431,중형,64.05149866
2608,19500,12500,64.1025641,1991,49.12,2,499-5,"현대빌라(A동,B동)",41115,수원시 팔달구,우만동,0.051065443,중형,64.05149866
2609,19500,11000,56.41025641,1991,49.12,2,499-5,"현대빌라(A동,B동)",41115,수원시 팔달구,우만동,-7.641242247,중형,64.05149866
2610,18000,13000,72.22222222,1991,49.12,3,499-5,"현대빌라(A동,B동)",41115,수원시 팔달구,우만동,8.170723563,중형,64.05149866
2611,10000,12000,120,1991,49.21,3,442-7,안일빌라,41111,수원시 장안구,영화동,62.62921132,중형,57.37078868
2612,11000,9800,89.09090909,1991,49.42,1,1060-16,양성(라),41113,수원시 권선구,권선동,35.76717467,중형,53.32373442
2613,7800,9000,115.3846154,1991,49.42,1,321-24,동서빌라(가동),41111,수원시 장안구,정자동,49.01686118,중형,66.36775422
2614,14750,8500,57.62711864,1991,49.42,3,321-24,동서빌라(가동),41111,수원시 장안구,정자동,-8.740635582,중형,66.36775422
2615,9475,7000,73.87862797,1991,49.48,2,79-19,코아빌라나동,41115,수원시 팔달구,화서동,16.06641266,중형,57.81221531
2616,15500,500,3.225806452,1991,49.5,3,471-30,명성빌라,41115,수원시 팔달구,우만동,-60.82569221,중형,64.05149866
2617,11066.66667,9500,85.84337349,1991,49.58,1,443-33,금성빌라(2동),41111,수원시 장안구,송죽동,18.58754532,중형,67.25582817
2618,11066.66667,12000,108.4337349,1991,49.58,1,443-33,금성빌라(2동),41111,수원시 장안구,송죽동,41.17790673,중형,67.25582817
2619,8750,9300,106.2857143,1991,49.58,2,443-33,금성빌라(2동),41111,수원시 장안구,송죽동,39.02988613,중형,67.25582817
2620,8750,9200,105.1428571,1991,49.58,2,443-33,금성빌라(2동),41111,수원시 장안구,송죽동,37.88702893,중형,67.25582817
2621,10125,10000,98.7654321,1991,49.74,4,388-2,롯데빌라(나),41117,수원시 영통구,망포동,25.83917854,중형,72.92625356
2622,12400,9000,72.58064516,1991,49.77,1,29-28,동일빌라(29-28),41111,수원시 장안구,정자동,6.212890938,중형,66.36775422
2623,11500,1000,8.695652174,1991,49.8,1,592-5,한양맨션,41111,수원시 장안구,파장동,-56.02757889,중형,64.72323106
2624,30000,3000,10,1991,49.81,2,120-16,영남빌라가동,41115,수원시 팔달구,우만동,-54.05149866,중형,64.05149866
2625,11250,10000,88.88888889,1991,49.95,2,11-57,"성남타운(가,나동)",41111,수원시 장안구,연무동,38.81510474,중형,50.07378415
2626,12100,500,4.132231405,1991,49.95,3,11-57,"성남타운(가,나동)",41111,수원시 장안구,연무동,-45.94155275,중형,50.07378415
2627,12100,9000,74.38016529,1991,49.95,3,11-57,"성남타운(가,나동)",41111,수원시 장안구,연무동,24.30638114,중형,50.07378415
2628,12000,500,4.166666667,1991,49.95,4,11-57,"성남타운(가,나동)",41111,수원시 장안구,연무동,-45.90711748,중형,50.07378415
2629,12000,6500,54.16666667,1991,49.95,4,11-57,"성남타운(가,나동)",41111,수원시 장안구,연무동,4.092882519,중형,50.07378415
2630,13700,10000,72.99270073,1991,50.04,2,06월 15일,"뉴골든타운(4,5동)",41111,수원시 장안구,연무동,22.91891658,중형,50.07378415
2631,13850,9000,64.98194946,1991,50.22,3,388-4,롯데빌라(라),41117,수원시 영통구,망포동,-7.944304103,중형,72.92625356
2632,7750,9000,116.1290323,1991,50.22,4,388-4,롯데빌라(라),41117,수원시 영통구,망포동,43.20277874,중형,72.92625356
2633,12700,12000,94.48818898,1991,50.22,4,501-5,그린맨션(가),41111,수원시 장안구,송죽동,27.23236081,중형,67.25582817
2634,11775,10000,84.92569002,1991,50.25,4,184-180,거북빌라,41115,수원시 팔달구,화서동,27.11347471,중형,57.81221531
2635,21500,10000,46.51162791,1991,50.38,2,498-2,"근영빌라(A,B)",41111,수원시 장안구,송죽동,-20.74420026,중형,67.25582817
2636,21500,15000,69.76744186,1991,50.38,2,498-2,"근영빌라(A,B)",41111,수원시 장안구,송죽동,2.511613686,중형,67.25582817
2637,17000,11500,67.64705882,1991,50.38,3,498-2,"근영빌라(A,B)",41111,수원시 장안구,송죽동,0.391230646,중형,67.25582817
2638,21000,10400,49.52380952,1991,50.38,4,498-2,"근영빌라(A,B)",41111,수원시 장안구,송죽동,-17.73201865,중형,67.25582817
2639,15500,8300,53.5483871,1991,50.46,1,11월 08일,"금호타운(가,나동)",41111,수원시 장안구,연무동,3.474602949,중형,50.07378415
2640,15500,13000,83.87096774,1991,50.46,1,11월 08일,"금호타운(가,나동)",41111,수원시 장안구,연무동,33.79718359,중형,50.07378415
2641,15000,11800,78.66666667,1991,51.12,1,493-15,목화빌라라동,41115,수원시 팔달구,우만동,14.61516801,중형,64.05149866
2642,10500,8800,83.80952381,1991,51.28,4,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,19.75802515,중형,64.05149866
2643,10500,9500,90.47619048,1991,51.28,4,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,26.42469182,중형,64.05149866
2644,10500,10500,100,1991,51.28,4,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,35.94850134,중형,64.05149866
2645,11500,8800,76.52173913,1991,51.28,4,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,12.47024047,중형,64.05149866
2646,11500,9500,82.60869565,1991,51.28,4,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,18.55719699,중형,64.05149866
2647,11500,10500,91.30434783,1991,51.28,4,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,27.25284917,중형,64.05149866
2648,14000,12500,89.28571429,1991,51.36,1,Apr-40,삼신빌라B동,41115,수원시 팔달구,화서동,31.47349898,중형,57.81221531
2649,9200,7700,83.69565217,1991,51.43,3,39-27,삼신빌라가동,41115,수원시 팔달구,화서동,25.88343686,중형,57.81221531
2650,11700,500,4.273504274,1991,51.47,3,5,아남빌라(가동),41111,수원시 장안구,연무동,-45.80027988,중형,50.07378415
2651,14325,11000,76.78883072,1991,51.54,1,505-13,건우빌라,41115,수원시 팔달구,우만동,12.73733206,중형,64.05149866
2652,14325,10600,73.9965096,1991,51.54,1,505-13,건우빌라,41115,수원시 팔달구,우만동,9.945010943,중형,64.05149866
2653,14325,10000,69.80802792,1991,51.54,1,505-13,건우빌라,41115,수원시 팔달구,우만동,5.756529263,중형,64.05149866
2654,14500,9000,62.06896552,1991,51.54,2,505-13,건우빌라,41115,수원시 팔달구,우만동,-1.982533137,중형,64.05149866
2655,14500,10000,68.96551724,1991,51.54,2,505-13,건우빌라,41115,수원시 팔달구,우만동,4.914018583,중형,64.05149866
2656,12000,10000,83.33333333,1991,51.6,4,388-8,금강빌라(B),41117,수원시 영통구,망포동,10.40707977,중형,72.92625356
2657,16000,13000,81.25,1991,51.82,4,498-2,"근영빌라(A,B)",41111,수원시 장안구,송죽동,13.99417183,중형,67.25582817
2658,12500,11000,88,1991,51.9,4,409-5,천일빌라,41111,수원시 장안구,영화동,30.62921132,중형,57.37078868
2659,8100,4700,58.02469136,1991,51.96,-1,501-1,동건빌라,41115,수원시 팔달구,우만동,-6.026807297,중형,64.05149866
2660,8100,3500,43.20987654,1991,51.96,-1,501-1,동건빌라,41115,수원시 팔달구,우만동,-20.84162212,중형,64.05149866
2661,6880,7800,113.372093,1991,52.17,4,1033-17,크로바빌라,41113,수원시 권선구,권선동,60.04835858,중형,53.32373442
2662,20000,8500,42.5,1991,52.23,3,519-12,"락토하이츠빌라6동,3동",41115,수원시 팔달구,우만동,-21.55149866,중형,64.05149866
2663,9300,10500,112.9032258,1991,52.46,3,79-19,코아빌라나동,41115,수원시 팔달구,화서동,55.09101049,중형,57.81221531
2664,13000,495,3.807692308,1991,52.94,1,1012-16,동수원아트빌라에이동,41115,수원시 팔달구,인계동,-84.47253768,중형,88.28022998
2665,13000,9300,71.53846154,1991,52.94,1,1012-16,동수원아트빌라에이동,41115,수원시 팔달구,인계동,-16.74176844,중형,88.28022998
2666,13850,11000,79.42238267,1991,52.94,2,1012-2,동수원아트빌라비동,41115,수원시 팔달구,인계동,-8.857847314,중형,88.28022998
2667,18450,11500,62.33062331,1991,52.98,1,193,거산빌라,41115,수원시 팔달구,화서동,4.518408001,중형,57.81221531
2668,24500,11500,46.93877551,1991,52.98,2,193,거산빌라,41115,수원시 팔달구,화서동,-10.8734398,중형,57.81221531
2669,24500,9200,37.55102041,1991,52.98,2,193,거산빌라,41115,수원시 팔달구,화서동,-20.2611949,중형,57.81221531
2670,24500,10000,40.81632653,1991,52.98,2,193,거산빌라,41115,수원시 팔달구,화서동,-16.99588878,중형,57.81221531
2671,13500,9000,66.66666667,1991,53.01,1,220-2,진영빌라(220-2),41113,수원시 권선구,세류동,8.909812633,중형,57.75685404
2672,16000,15000,93.75,1991,53.01,3,501-6,그린맨션(나),41111,수원시 장안구,송죽동,26.49417183,중형,67.25582817
2673,7700,10000,129.8701299,1991,53.28,-1,746-3,평화빌라,41111,수원시 장안구,조원동,65.46099237,중형,64.40913753
2674,13250,9300,70.18867925,1991,53.58,2,769-1,영남빌라,41111,수원시 장안구,조원동,5.779541722,중형,64.40913753
2675,14400,13000,90.27777778,1991,53.73,3,484-13,현대빌라(484-13),41113,수원시 권선구,세류동,32.52092374,중형,57.75685404
2676,11000,10500,95.45454545,1991,53.73,4,484-13,현대빌라(484-13),41113,수원시 권선구,세류동,37.69769141,중형,57.75685404
2677,11000,1000,9.090909091,1991,53.73,4,484-13,현대빌라(484-13),41113,수원시 권선구,세류동,-48.66594495,중형,57.75685404
2678,10000,7950,79.5,1991,53.75,1,388-5,롯데빌라(마),41117,수원시 영통구,망포동,6.573746437,중형,72.92625356
2679,36750,500,1.360544218,1991,53.76,-1,167-19,"우주빌라(3동,4동)",41117,수원시 영통구,매탄동,-32.9337343,중형,34.29427852
2680,12200,1000,8.196721311,1991,53.97,2,1129-7,평화빌라,41113,수원시 권선구,세류동,-49.56013273,중형,57.75685404
2681,13800,9500,68.84057971,1991,54.06,1,44-17,한성빌라,41111,수원시 장안구,정자동,2.472825488,중형,66.36775422
2682,11500,11500,100,1991,54.28,1,136-15,조선하이츠빌라,41115,수원시 팔달구,우만동,35.94850134,중형,64.05149866
2683,15650,13000,83.06709265,1991,54.31,2,1087-13,중앙하이츠빌라(1087-13),41113,수원시 권선구,세류동,25.31023861,중형,57.75685404
2684,9000,1000,11.11111111,1991,54.62,4,256-1,"석천빌라(A,B동)",41111,수원시 장안구,연무동,-38.96267304,중형,50.07378415
2685,12200,500,4.098360656,1991,54.75,-1,519-11,"락토하이츠빌라7동,5동",41115,수원시 팔달구,우만동,-59.953138,중형,64.05149866
2686,17000,9760,57.41176471,1991,54.75,1,519-11,"락토하이츠빌라7동,5동",41115,수원시 팔달구,우만동,-6.639733947,중형,64.05149866
2687,17000,11600,68.23529412,1991,54.75,1,519-11,"락토하이츠빌라7동,5동",41115,수원시 팔달구,우만동,4.183795463,중형,64.05149866
2688,19500,10400,53.33333333,1991,54.75,1,519-12,"락토하이츠빌라6동,3동",41115,수원시 팔달구,우만동,-10.71816533,중형,64.05149866
2689,19500,2000,10.25641026,1991,54.75,1,519-12,"락토하이츠빌라6동,3동",41115,수원시 팔달구,우만동,-53.7950884,중형,64.05149866
2690,15000,12000,80,1991,54.81,3,11-59,"금호타운(A,B동)",41111,수원시 장안구,연무동,29.92621585,중형,50.07378415
2691,14200,12500,88.02816901,1991,55.18,1,501-6,그린맨션(나),41111,수원시 장안구,송죽동,20.77234084,중형,67.25582817
2692,16500,16000,96.96969697,1991,55.19,1,501-6,그린맨션(나),41111,수원시 장안구,송죽동,29.7138688,중형,67.25582817
2693,15000,12190,81.26666667,1991,55.38,2,501-5,그린맨션(가),41111,수원시 장안구,송죽동,14.0108385,중형,67.25582817
2694,14575,12000,82.33276158,1991,55.44,2,507-16,동수원빌라,41115,수원시 팔달구,우만동,18.28126292,중형,64.05149866
2695,14650,10000,68.25938567,1991,55.47,2,186-1,수일빌라(다동),41111,수원시 장안구,송죽동,1.003557496,중형,67.25582817
2696,14650,11000,75.08532423,1991,55.47,2,186-1,수일빌라(다동),41111,수원시 장안구,송죽동,7.829496056,중형,67.25582817
2697,10000,8925,89.25,1991,55.71,1,388-1,롯데빌라(가),41117,수원시 영통구,망포동,16.32374644,중형,72.92625356
2698,15000,12000,80,1991,56.7,3,326,기린맨션B동,41111,수원시 장안구,정자동,13.63224578,중형,66.36775422
2699,19000,3000,15.78947368,1991,56.71,4,Jan-56,월드타운가동,41115,수원시 팔달구,우만동,-48.26202498,중형,64.05149866
2700,10800,4500,41.66666667,1991,57.45,1,243-74,"삼현빌라A,B동",41113,수원시 권선구,서둔동,-13.43601321,중형,55.10267988
2701,11000,13000,118.1818182,1991,57.46,4,Jun-97,세화파크빌라(97-6),41117,수원시 영통구,원천동,47.23387599,중형,70.94794221
2702,9500,500,5.263157895,1991,57.55,-1,949-19,"진영빌라(A,C동)",41115,수원시 팔달구,인계동,-83.01707209,중형,88.28022998
2703,9500,7000,73.68421053,1991,57.55,-1,949-19,"진영빌라(A,C동)",41115,수원시 팔달구,인계동,-14.59601945,중형,88.28022998
2704,16000,0,0,1991,58.08,1,153-183,하나빌라(B동),41117,수원시 영통구,매탄동,-34.29427852,중형,34.29427852
2705,5650,700,12.38938053,1991,58.12,1,309-27,쌍용타워맨션,41115,수원시 팔달구,고등동,-54.24236801,중형,66.63174854
2706,17000,2000,11.76470588,1991,58.56,1,501-2,"거창하이츠빌라가,나동",41115,수원시 팔달구,우만동,-52.28679278,중형,64.05149866
2707,17000,500,2.941176471,1991,58.56,1,501-2,"거창하이츠빌라가,나동",41115,수원시 팔달구,우만동,-61.11032219,중형,64.05149866
2708,26000,13000,50,1991,58.56,2,501-2,"거창하이츠빌라가,나동",41115,수원시 팔달구,우만동,-14.05149866,중형,64.05149866
2709,26000,12000,46.15384615,1991,58.56,2,501-2,"거창하이츠빌라가,나동",41115,수원시 팔달구,우만동,-17.89765251,중형,64.05149866
2710,18833.33333,15000,79.6460177,1991,58.98,2,1129-7,평화빌라,41113,수원시 권선구,세류동,21.88916366,중형,57.75685404
2711,18833.33333,11800,62.65486726,1991,58.98,2,1129-7,평화빌라,41113,수원시 권선구,세류동,4.898013223,중형,57.75685404
2712,12000,10000,83.33333333,1991,59.23,-1,762-12,궁전맨션,41111,수원시 장안구,조원동,18.9241958,중형,64.40913753
2713,17000,13800,81.17647059,1991,59.23,1,762-12,궁전맨션,41111,수원시 장안구,조원동,16.76733306,중형,64.40913753
2714,13300,10000,75.18796992,1991,59.34,1,1137-16,삼일빌라(가),41113,수원시 권선구,세류동,17.43111588,중형,57.75685404
2715,16600,15500,93.37349398,1991,59.67,1,01월 27일,동방맨션,41111,수원시 장안구,정자동,27.00573976,중형,66.36775422
2716,15800,11000,69.62025316,1991,59.67,2,01월 27일,동방맨션,41111,수원시 장안구,정자동,3.252498938,중형,66.36775422
2717,13300,11500,86.46616541,1991,59.76,1,602-17,미도주택1동,41111,수원시 장안구,파장동,21.74293435,중형,64.72323106
2718,16500,7000,42.42424242,1991,59.89,-1,501-1,동건빌라,41115,수원시 팔달구,우만동,-21.62725624,중형,64.05149866
2719,14500,13000,89.65517241,1991,59.89,3,731-25,세원아트빌라(7동),41111,수원시 장안구,조원동,25.24603488,중형,64.40913753
2720,14500,13500,93.10344828,1991,59.89,3,731-25,세원아트빌라(7동),41111,수원시 장안구,조원동,28.69431075,중형,64.40913753
2721,17500,15000,85.71428571,1991,59.89,4,731-25,세원아트빌라(7동),41111,수원시 장안구,조원동,21.30514818,중형,64.40913753
2722,17500,4500,25.71428571,1991,59.89,4,731-25,세원아트빌라(7동),41111,수원시 장안구,조원동,-38.69485182,중형,64.40913753
2723,13000,7200,55.38461538,1991,59.9,-1,501-1,동건빌라,41115,수원시 팔달구,우만동,-8.666883277,중형,64.05149866
2724,28000,12800,45.71428571,1991,59.94,1,519-10,락토그랜드빌리지8동,41115,수원시 팔달구,우만동,-18.33721295,중형,64.05149866
2725,28000,20000,71.42857143,1991,59.94,1,519-10,락토그랜드빌리지8동,41115,수원시 팔달구,우만동,7.377072773,중형,64.05149866
2726,21200,20000,94.33962264,1991,59.94,2,519-10,락토그랜드빌리지8동,41115,수원시 팔달구,우만동,30.28812398,중형,64.05149866
2727,13400,12900,96.26865672,1991,59.96,2,512-6,두오주택,41115,수원시 팔달구,우만동,32.21715806,중형,64.05149866
2728,13400,13000,97.01492537,1991,59.96,2,512-6,두오주택,41115,수원시 팔달구,우만동,32.96342671,중형,64.05149866
2729,13700,11000,80.2919708,1991,60.57,1,136-14,건국빌라,41115,수원시 팔달구,우만동,17.10132037,대형,63.19065043
2730,14000,11000,78.57142857,1991,60.57,1,136-14,건국빌라,41115,수원시 팔달구,우만동,15.38077814,대형,63.19065043
2731,21000,12000,57.14285714,1991,61.8,2,512-6,두오주택,41115,수원시 팔달구,우만동,-6.047793294,대형,63.19065043
2732,19500,10900,55.8974359,1991,61.8,3,512-6,두오주택,41115,수원시 팔달구,우만동,-7.293214534,대형,63.19065043
2733,18000,2000,11.11111111,1991,64.16,3,Jan-56,월드타운가동,41115,수원시 팔달구,우만동,-52.07953932,대형,63.19065043
2734,18000,1000,5.555555556,1991,64.16,3,Jan-56,월드타운가동,41115,수원시 팔달구,우만동,-57.63509488,대형,63.19065043
2735,19100,11000,57.59162304,1991,64.8,3,512-6,두오주택,41115,수원시 팔달구,우만동,-5.599027394,대형,63.19065043
2736,13650,12800,93.77289377,1991,65.94,2,325-11,주석맨션,41111,수원시 장안구,정자동,24.95095936,대형,68.82193441
2737,13650,11000,80.58608059,1991,65.94,2,325-11,주석맨션,41111,수원시 장안구,정자동,11.76414618,대형,68.82193441
2738,13650,11500,84.24908425,1991,65.94,2,325-11,주석맨션,41111,수원시 장안구,정자동,15.42714984,대형,68.82193441
2739,13650,13500,98.9010989,1991,65.94,2,325-11,주석맨션,41111,수원시 장안구,정자동,30.07916449,대형,68.82193441
2740,13650,14000,102.5641026,1991,65.94,2,325-11,주석맨션,41111,수원시 장안구,정자동,33.74216819,대형,68.82193441
2741,12500,8000,64,1991,66.92,-1,519-13,"락토하이츠빌라1동,2동",41115,수원시 팔달구,우만동,0.809349566,대형,63.19065043
2742,29800,13000,43.62416107,1991,66.92,2,519-13,"락토하이츠빌라1동,2동",41115,수원시 팔달구,우만동,-19.56648936,대형,63.19065043
2743,20000,11900,59.5,1991,69.08,1,325-2,한남맨션,41111,수원시 장안구,정자동,-9.321934408,대형,68.82193441
2744,20800,16000,76.92307692,1991,69.08,3,325-2,한남맨션,41111,수원시 장안구,정자동,8.101142512,대형,68.82193441
2745,29000,20000,68.96551724,1991,70.83,4,111-165,선우장미,41117,수원시 영통구,매탄동,28.81619568,대형,40.14932156
2746,18000,15000,83.33333333,1991,73.68,3,11-59,"금호타운(A,B동)",41111,수원시 장안구,연무동,5.772713117,대형,77.56062021
2747,11500,500,4.347826087,1991,74.22,-1,109-18,삼일빌라다동,41115,수원시 팔달구,신풍동,-8.465085639,대형,12.81291173
2748,30000,8000,26.66666667,1991,76.77,2,111-165,선우장미,41117,수원시 영통구,매탄동,-13.48265489,대형,40.14932156
2749,30000,4000,13.33333333,1991,76.77,2,111-165,선우장미,41117,수원시 영통구,매탄동,-26.81598823,대형,40.14932156
2750,30000,3150,10.5,1991,76.77,2,111-165,선우장미,41117,수원시 영통구,매탄동,-29.64932156,대형,40.14932156
2751,30000,22000,73.33333333,1991,76.77,2,111-165,선우장미,41117,수원시 영통구,매탄동,33.18401177,대형,40.14932156
2752,30000,14000,46.66666667,1991,76.77,2,111-165,선우장미,41117,수원시 영통구,매탄동,6.517345114,대형,40.14932156
2753,28000,16700,59.64285714,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,19.49353558,대형,40.14932156
2754,28000,1000,3.571428571,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,-36.57789299,대형,40.14932156
2755,28000,17000,60.71428571,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,20.56496415,대형,40.14932156
2756,28000,21000,75,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,34.85067844,대형,40.14932156
2757,28000,24000,85.71428571,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,45.56496415,대형,40.14932156
2758,28000,13000,46.42857143,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,6.279249874,대형,40.14932156
2759,28000,13650,48.75,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,8.600678444,대형,40.14932156
2760,28000,14000,50,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,9.850678444,대형,40.14932156
2761,28000,18000,64.28571429,1991,76.77,4,111-165,선우장미,41117,수원시 영통구,매탄동,24.13639273,대형,40.14932156
2762,34800,13000,37.35632184,1991,79.56,1,111-165,선우장미,41117,수원시 영통구,매탄동,-2.792999716,대형,40.14932156
2763,34800,22000,63.2183908,1991,79.56,1,111-165,선우장미,41117,수원시 영통구,매탄동,23.06906924,대형,40.14932156
2764,34800,21000,60.34482759,1991,79.56,1,111-165,선우장미,41117,수원시 영통구,매탄동,20.19550603,대형,40.14932156
2765,34800,20000,57.47126437,1991,79.56,1,111-165,선우장미,41117,수원시 영통구,매탄동,17.32194281,대형,40.14932156
2766,33333.33333,23000,69,1991,79.56,2,111-165,선우장미,41117,수원시 영통구,매탄동,28.85067844,대형,40.14932156
2767,33333.33333,25000,75,1991,79.56,2,111-165,선우장미,41117,수원시 영통구,매탄동,34.85067844,대형,40.14932156
2768,33333.33333,0,0,1991,79.56,2,111-165,선우장미,41117,수원시 영통구,매탄동,-40.14932156,대형,40.14932156
2769,31000,23000,74.19354839,1991,79.56,3,111-165,선우장미,41117,수원시 영통구,매탄동,34.04422683,대형,40.14932156
2770,31000,18900,60.96774194,1991,79.56,4,111-165,선우장미,41117,수원시 영통구,매탄동,20.81842038,대형,40.14932156
2771,31000,10000,32.25806452,1991,79.56,4,111-165,선우장미,41117,수원시 영통구,매탄동,-7.891257036,대형,40.14932156
2772,31000,20000,64.51612903,1991,79.56,4,111-165,선우장미,41117,수원시 영통구,매탄동,24.36680747,대형,40.14932156
2773,31000,13500,43.5483871,1991,79.56,4,111-165,선우장미,41117,수원시 영통구,매탄동,3.399065544,대형,40.14932156
2774,17000,11000,64.70588235,1991,84.12,4,949-10,"진영빌라(B,D동)",41115,수원시 팔달구,인계동,6.174699269,대형,58.53118308
2775,5750,4400,76.52173913,1992,26.67,1,390-4,두호빌라(나동),41111,수원시 장안구,송죽동,18.51988136,소형,58.00185777
2776,7800,6500,83.33333333,1992,26.67,1,390-5,두호빌라(가동),41111,수원시 장안구,송죽동,25.33147556,소형,58.00185777
2777,7800,500,6.41025641,1992,26.67,1,390-5,두호빌라(가동),41111,수원시 장안구,송죽동,-51.59160136,소형,58.00185777
2778,7500,7500,100,1992,29.29,3,10월 21일,현대빌라(10-21),41115,수원시 팔달구,고등동,27.94816173,소형,72.05183827
2779,6500,4500,69.23076923,1992,30.77,2,469-2,목화빌라15동,41113,수원시 권선구,호매실동,3.054368139,중형,66.17640109
2780,6900,500,7.246376812,1992,30.77,4,469-2,목화빌라15동,41113,수원시 권선구,호매실동,-58.93002428,중형,66.17640109
2781,4200,3000,71.42857143,1992,32.28,-1,61-262,뉴골든타운(17동),41111,수원시 장안구,연무동,21.35478728,중형,50.07378415
2782,11200,4000,35.71428571,1992,32.28,3,61-262,뉴골든타운(17동),41111,수원시 장안구,연무동,-14.35949844,중형,50.07378415
2783,3050,3000,98.36065574,1992,32.58,-1,436-18,삼화맨숀,41111,수원시 장안구,영화동,40.98986706,중형,57.37078868
2784,7500,6500,86.66666667,1992,32.61,3,06월 25일,태성빌라(6-25),41111,수원시 장안구,정자동,20.29891245,중형,66.36775422
2785,9550,6700,70.15706806,1992,34.8,3,405,동화,41111,수원시 장안구,파장동,5.433836995,중형,64.72323106
2786,9550,400,4.188481675,1992,34.8,3,405,동화,41111,수원시 장안구,파장동,-60.53474939,중형,64.72323106
2787,9550,7400,77.48691099,1992,34.8,3,405,동화,41111,수원시 장안구,파장동,12.76367993,중형,64.72323106
2788,9500,5600,58.94736842,1992,35.52,3,10월 21일,현대빌라(10-21),41115,수원시 팔달구,고등동,-7.684380118,중형,66.63174854
2789,8800,1000,11.36363636,1992,35.64,1,688-11,명원빌라7동,41113,수원시 권선구,호매실동,-54.81276473,중형,66.17640109
2790,9800,5870,59.89795918,1992,35.88,1,688-3,명원빌라2동,41113,수원시 권선구,호매실동,-6.278441911,중형,66.17640109
2791,9800,7000,71.42857143,1992,35.88,1,688-3,명원빌라2동,41113,수원시 권선구,호매실동,5.252170339,중형,66.17640109
2792,9800,5770,58.87755102,1992,35.88,1,688-3,명원빌라2동,41113,수원시 권선구,호매실동,-7.298850071,중형,66.17640109
2793,6500,4000,61.53846154,1992,35.88,3,688-8,명원빌라5동,41113,수원시 권선구,호매실동,-4.637939551,중형,66.17640109
